order_id,customer_id,city,gender,age_group,channel,is_subscriber,order_date,product_name,category,unit_price,quantity,revenue,discount_pct,returned
ORD005464,CUST00431,Mumbai,Male,18-24,Instagram Ad,Yes,2024-09-03,Sanitary Pads - Heavy Flow,Wellness,249,1,249,10,No
ORD005016,CUST00081,Hyderabad,Female,25-30,Organic Search,No,2024-09-03,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD002106,CUST02019,Hyderabad,Male,31-35,Referral,Yes,2024-09-03,Vitamin C Serum,Skincare,599,1,599,5,No
ORD003103,CUST01114,Chennai,Male,36-45,Referral,Yes,2024-09-03,Vitamin C Serum,Skincare,599,1,599,10,No
ORD005911,CUST01500,Chennai,Other,25-30,Google Ad,Yes,2024-09-03,Muesli - No Added Sugar,Nutrition,299,1,299,15,No
ORD007953,CUST02822,Mumbai,Other,36-45,Influencer,No,2024-09-03,Vitamin C Serum,Skincare,599,1,599,0,No
ORD000684,CUST01234,Bangalore,Male,45+,Google Ad,No,2024-09-03,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD001280,CUST01588,Hyderabad,Other,25-30,Instagram Ad,No,2024-09-03,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD003478,CUST00889,Bangalore,Other,25-30,Instagram Ad,No,2024-09-03,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD006123,CUST01026,Bangalore,Female,31-35,Google Ad,Yes,2024-09-04,Moisturiser SPF 50,Skincare,499,3,1497,0,No
ORD003968,CUST00848,Hyderabad,Other,18-24,Instagram Ad,No,2024-09-04,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD006403,CUST01849,Bangalore,Male,31-35,Instagram Ad,Yes,2024-09-04,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,Yes
ORD003485,CUST02189,Mumbai,Male,18-24,Influencer,No,2024-09-04,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD007760,CUST01204,Bangalore,Male,18-24,Referral,No,2024-09-04,Sanitary Pads - Regular,Wellness,199,1,199,5,Yes
ORD007463,CUST01620,Mumbai,Male,25-30,Google Ad,Yes,2024-09-04,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD000186,CUST01287,Kolkata,Female,25-30,Organic Search,No,2024-09-04,Dog Food - Chicken 1kg,Pet Care,599,2,1198,0,No
ORD006463,CUST02922,Bangalore,Other,36-45,Instagram Ad,No,2024-09-04,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD004479,CUST01335,Pune,Male,25-30,Influencer,Yes,2024-09-04,Sanitary Pads - Regular,Wellness,199,1,199,5,No
ORD001906,CUST02151,Hyderabad,Male,25-30,Referral,Yes,2024-09-05,Muesli - No Added Sugar,Nutrition,299,2,598,0,Yes
ORD004099,CUST00712,Delhi,Female,25-30,Referral,No,2024-09-05,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD005100,CUST00834,Mumbai,Other,18-24,Influencer,No,2024-09-05,Protein Bar - Coffee,Nutrition,180,1,180,10,No
ORD006581,CUST02944,Delhi,Female,18-24,Influencer,No,2024-09-05,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD006994,CUST02069,Pune,Male,18-24,Google Ad,No,2024-09-05,Vitamin C Serum,Skincare,599,2,1198,0,No
ORD001595,CUST02421,Mumbai,Female,25-30,Instagram Ad,No,2024-09-05,Protein Bar - Peanut Butter,Nutrition,180,1,180,10,No
ORD007044,CUST01650,Delhi,Other,18-24,Influencer,No,2024-09-05,Moisturiser SPF 50,Skincare,499,2,998,10,No
ORD004818,CUST00855,Pune,Other,25-30,Instagram Ad,Yes,2024-09-05,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD004446,CUST01593,Kolkata,Other,25-30,Organic Search,No,2024-09-05,Muesli - No Added Sugar,Nutrition,299,3,897,0,No
ORD004725,CUST02101,Ahmedabad,Female,25-30,Organic Search,No,2024-09-05,Protein Bar - Peanut Butter,Nutrition,180,3,540,0,No
ORD005537,CUST00086,Bangalore,Male,25-30,Instagram Ad,No,2024-09-06,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No
ORD001201,CUST01497,Mumbai,Female,18-24,Google Ad,No,2024-09-06,Cat Treats - Tuna,Pet Care,249,2,498,10,Yes
ORD001973,CUST02516,Mumbai,Female,18-24,Organic Search,Yes,2024-09-06,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No
ORD000954,CUST02981,Delhi,Female,36-45,Instagram Ad,No,2024-09-06,Protein Bar - Peanut Butter,Nutrition,180,2,360,15,No
ORD005185,CUST01312,Pune,Female,31-35,Referral,No,2024-09-06,Cat Treats - Tuna,Pet Care,249,1,249,15,No
ORD004451,CUST00867,Hyderabad,Female,18-24,Google Ad,No,2024-09-06,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD007920,CUST01532,Chennai,Male,31-35,Google Ad,No,2024-09-06,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD004080,CUST01596,Bangalore,Other,31-35,Instagram Ad,Yes,2024-09-06,Protein Bar - Dark Chocolate,Nutrition,180,1,180,5,No
ORD000478,CUST00567,Pune,Other,31-35,Organic Search,No,2024-09-06,Dog Food - Chicken 1kg,Pet Care,599,3,1797,5,No
ORD004145,CUST01946,Mumbai,Other,25-30,Referral,Yes,2024-09-06,Vitamin C Serum,Skincare,599,1,599,10,No
ORD007823,CUST00419,Chennai,Female,36-45,Referral,No,2024-09-06,Protein Bar - Coffee,Nutrition,180,3,540,0,No
ORD003166,CUST00065,Hyderabad,Other,36-45,Organic Search,Yes,2024-09-06,Vitamin C Serum,Skincare,599,2,1198,5,No
ORD003582,CUST01676,Hyderabad,Other,25-30,Google Ad,No,2024-09-06,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No
ORD007078,CUST01707,Chennai,Female,18-24,Instagram Ad,Yes,2024-09-07,Sanitary Pads - Regular,Wellness,199,1,199,0,Yes
ORD004689,CUST00961,Mumbai,Other,25-30,Google Ad,No,2024-09-07,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD007546,CUST01463,Bangalore,Male,25-30,Instagram Ad,No,2024-09-07,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No
ORD005435,CUST01536,Delhi,Male,25-30,Instagram Ad,No,2024-09-07,Protein Bar - Peanut Butter,Nutrition,180,2,360,10,No
ORD002255,CUST01072,Pune,Female,25-30,Referral,No,2024-09-07,Protein Bar - Dark Chocolate,Nutrition,180,2,360,0,No
ORD003332,CUST02411,Bangalore,Other,25-30,Instagram Ad,Yes,2024-09-07,Cat Treats - Tuna,Pet Care,249,3,747,5,No
ORD000927,CUST00463,Pune,Female,36-45,Instagram Ad,No,2024-09-07,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD007782,CUST01289,Chennai,Other,36-45,Organic Search,No,2024-09-07,Peanut Butter - Crunchy,Nutrition,349,3,1047,0,No
ORD003350,CUST00498,Hyderabad,Male,25-30,Referral,Yes,2024-09-08,Face Wash - Charcoal,Skincare,299,1,299,10,No
ORD003695,CUST02985,Bangalore,Male,31-35,Instagram Ad,No,2024-09-08,Face Wash - Charcoal,Skincare,299,2,598,5,No
ORD004567,CUST00331,Mumbai,Male,18-24,Referral,Yes,2024-09-08,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD005078,CUST01717,Delhi,Male,25-30,Google Ad,Yes,2024-09-08,Cat Treats - Tuna,Pet Care,249,3,747,0,No
ORD003561,CUST00356,Bangalore,Female,25-30,Instagram Ad,Yes,2024-09-08,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD004848,CUST00894,Lucknow,Female,36-45,Referral,No,2024-09-08,Protein Bar - Coffee,Nutrition,180,2,360,5,No
ORD003858,CUST01878,Ahmedabad,Female,31-35,Referral,No,2024-09-08,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD004640,CUST02116,Ahmedabad,Other,45+,Instagram Ad,No,2024-09-08,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD005665,CUST02510,Delhi,Other,36-45,Google Ad,Yes,2024-09-08,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD005245,CUST00997,Ahmedabad,Male,31-35,Instagram Ad,No,2024-09-08,Moisturiser SPF 50,Skincare,499,2,998,0,Yes
ORD003638,CUST02706,Mumbai,Other,25-30,Influencer,Yes,2024-09-08,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD004300,CUST00800,Kolkata,Male,36-45,Instagram Ad,No,2024-09-09,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD000039,CUST01343,Mumbai,Male,31-35,Google Ad,No,2024-09-09,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD000627,CUST02662,Mumbai,Male,18-24,Influencer,No,2024-09-09,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD003575,CUST02833,Mumbai,Female,36-45,Referral,Yes,2024-09-09,Cat Treats - Tuna,Pet Care,249,1,249,15,No
ORD004624,CUST01293,Chennai,Other,18-24,Google Ad,No,2024-09-09,Moisturiser SPF 50,Skincare,499,1,499,0,No
ORD001265,CUST02401,Chennai,Female,18-24,Instagram Ad,Yes,2024-09-09,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No
ORD004313,CUST01226,Bangalore,Female,18-24,Instagram Ad,No,2024-09-09,Sanitary Pads - Regular,Wellness,199,2,398,0,No
ORD004130,CUST00110,Chennai,Male,18-24,Organic Search,Yes,2024-09-09,Muesli - No Added Sugar,Nutrition,299,1,299,5,No
ORD007837,CUST00927,Kolkata,Male,36-45,Organic Search,No,2024-09-09,Peanut Butter - Crunchy,Nutrition,349,2,698,5,No
ORD003003,CUST02300,Jaipur,Other,31-35,Organic Search,No,2024-09-09,Face Wash - Charcoal,Skincare,299,1,299,5,No
ORD007091,CUST01619,Jaipur,Male,31-35,Organic Search,No,2024-09-09,Cat Treats - Tuna,Pet Care,249,2,498,15,No
ORD007610,CUST02796,Ahmedabad,Other,31-35,Referral,No,2024-09-09,Sanitary Pads - Regular,Wellness,199,2,398,5,No
ORD007096,CUST01072,Pune,Female,25-30,Referral,No,2024-09-10,Sanitary Pads - Heavy Flow,Wellness,249,2,498,5,No
ORD005971,CUST01007,Chennai,Other,31-35,Google Ad,Yes,2024-09-10,Protein Bar - Coffee,Nutrition,180,1,180,5,No
ORD006914,CUST01774,Mumbai,Male,31-35,Google Ad,No,2024-09-10,Protein Bar - Dark Chocolate,Nutrition,180,1,180,5,No
ORD003629,CUST01481,Jaipur,Female,18-24,Instagram Ad,No,2024-09-10,Protein Bar - Dark Chocolate,Nutrition,180,3,540,15,No
ORD004261,CUST02104,Bangalore,Male,25-30,Instagram Ad,Yes,2024-09-10,Sanitary Pads - Regular,Wellness,199,1,199,10,No
ORD001157,CUST00939,Hyderabad,Other,25-30,Instagram Ad,Yes,2024-09-10,Protein Bar - Dark Chocolate,Nutrition,180,3,540,5,No
ORD007740,CUST01111,Kolkata,Other,36-45,Instagram Ad,No,2024-09-10,Protein Bar - Dark Chocolate,Nutrition,180,2,360,15,Yes
ORD005152,CUST02897,Hyderabad,Male,31-35,Google Ad,Yes,2024-09-10,Cat Treats - Tuna,Pet Care,249,1,249,5,No
ORD006324,CUST00361,Mumbai,Other,45+,Organic Search,No,2024-09-11,Vitamin C Serum,Skincare,599,3,1797,0,No
ORD004564,CUST00290,Kolkata,Female,18-24,Referral,Yes,2024-09-11,Muesli - No Added Sugar,Nutrition,299,3,897,5,No
ORD006500,CUST01938,Hyderabad,Male,25-30,Instagram Ad,No,2024-09-11,Protein Bar - Coffee,Nutrition,180,2,360,5,No
ORD007414,CUST02192,Chennai,Other,18-24,Referral,Yes,2024-09-11,Sanitary Pads - Regular,Wellness,199,2,398,5,No
ORD005136,CUST02352,Bangalore,Other,18-24,Instagram Ad,No,2024-09-11,Cat Treats - Tuna,Pet Care,249,2,498,0,No
ORD005072,CUST01744,Bangalore,Male,18-24,Google Ad,No,2024-09-11,Shampoo - Anti Dandruff,Haircare,349,3,1047,0,No
ORD006617,CUST00976,Delhi,Male,25-30,Influencer,No,2024-09-11,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No
ORD001941,CUST02488,Bangalore,Male,25-30,Google Ad,No,2024-09-12,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No
ORD006539,CUST02821,Delhi,Male,18-24,Influencer,Yes,2024-09-12,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No
ORD003880,CUST00446,Ahmedabad,Male,18-24,Google Ad,No,2024-09-12,Vitamin C Serum,Skincare,599,1,599,5,No
ORD004510,CUST00901,Pune,Female,18-24,Instagram Ad,No,2024-09-12,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD001060,CUST02962,Mumbai,Male,45+,Influencer,No,2024-09-12,Dog Food - Chicken 1kg,Pet Care,599,2,1198,0,No
ORD006165,CUST01712,Mumbai,Male,36-45,Google Ad,No,2024-09-12,Protein Bar - Coffee,Nutrition,180,1,180,15,No
ORD006396,CUST01330,Jaipur,Male,18-24,Instagram Ad,No,2024-09-12,Muesli - No Added Sugar,Nutrition,299,1,299,5,No
ORD003384,CUST01878,Ahmedabad,Female,31-35,Referral,No,2024-09-12,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD001515,CUST00614,Delhi,Other,25-30,Organic Search,Yes,2024-09-12,Protein Bar - Coffee,Nutrition,180,3,540,0,No
ORD007807,CUST00417,Kolkata,Other,45+,Instagram Ad,No,2024-09-12,Protein Bar - Peanut Butter,Nutrition,180,1,180,10,No
ORD001614,CUST00322,Bangalore,Male,25-30,Instagram Ad,No,2024-09-12,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No
ORD006028,CUST02251,Bangalore,Female,36-45,Organic Search,No,2024-09-12,Vitamin C Serum,Skincare,599,2,1198,10,No
ORD004662,CUST02900,Mumbai,Male,25-30,Instagram Ad,No,2024-09-13,Muesli - No Added Sugar,Nutrition,299,1,299,0,No
ORD000784,CUST02518,Ahmedabad,Male,25-30,Influencer,No,2024-09-13,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD001411,CUST01307,Mumbai,Other,25-30,Organic Search,No,2024-09-13,Cat Treats - Tuna,Pet Care,249,3,747,0,No
ORD004394,CUST00917,Bangalore,Other,25-30,Referral,Yes,2024-09-13,Protein Bar - Peanut Butter,Nutrition,180,1,180,10,No
ORD000483,CUST02729,Ahmedabad,Male,18-24,Referral,Yes,2024-09-13,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No
ORD005112,CUST01550,Kolkata,Female,18-24,Instagram Ad,Yes,2024-09-13,Moisturiser SPF 50,Skincare,499,2,998,0,No
ORD001350,CUST02270,Chennai,Other,31-35,Organic Search,Yes,2024-09-13,Muesli - No Added Sugar,Nutrition,299,3,897,5,No
ORD005600,CUST02221,Bangalore,Male,25-30,Instagram Ad,No,2024-09-13,Cat Treats - Tuna,Pet Care,249,3,747,10,No
ORD007106,CUST00386,Mumbai,Male,31-35,Google Ad,No,2024-09-13,Protein Bar - Dark Chocolate,Nutrition,180,1,180,15,No
ORD007035,CUST00867,Hyderabad,Female,18-24,Google Ad,No,2024-09-13,Moisturiser SPF 50,Skincare,499,1,499,15,No
ORD007632,CUST02182,Hyderabad,Female,36-45,Google Ad,Yes,2024-09-13,Moisturiser SPF 50,Skincare,499,3,1497,15,No
ORD004654,CUST00462,Delhi,Other,36-45,Instagram Ad,Yes,2024-09-13,Peanut Butter - Crunchy,Nutrition,349,3,1047,0,No
ORD005638,CUST02310,Mumbai,Male,18-24,Google Ad,No,2024-09-13,Protein Bar - Dark Chocolate,Nutrition,180,3,540,5,No
ORD006136,CUST00066,Lucknow,Female,31-35,Instagram Ad,No,2024-09-14,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD006237,CUST02362,Mumbai,Male,25-30,Influencer,No,2024-09-14,Sanitary Pads - Heavy Flow,Wellness,249,1,249,15,No
ORD002993,CUST00359,Hyderabad,Male,25-30,Instagram Ad,Yes,2024-09-14,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No
ORD000479,CUST01062,Ahmedabad,Female,25-30,Instagram Ad,Yes,2024-09-14,Sanitary Pads - Regular,Wellness,199,2,398,10,No
ORD005669,CUST02309,Bangalore,Other,36-45,Organic Search,No,2024-09-14,Sanitary Pads - Regular,Wellness,199,2,398,5,No
ORD003993,CUST00341,Mumbai,Other,36-45,Organic Search,No,2024-09-15,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No
ORD000526,CUST02466,Bangalore,Other,36-45,Influencer,No,2024-09-15,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No
ORD000943,CUST00477,Mumbai,Female,31-35,Influencer,No,2024-09-15,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No
ORD004912,CUST01462,Delhi,Female,36-45,Instagram Ad,No,2024-09-15,Cat Treats - Tuna,Pet Care,249,1,249,10,No
ORD006748,CUST00623,Delhi,Female,25-30,Instagram Ad,Yes,2024-09-15,Muesli - No Added Sugar,Nutrition,299,3,897,5,No
ORD006210,CUST00515,Bangalore,Male,25-30,Organic Search,No,2024-09-15,Protein Bar - Peanut Butter,Nutrition,180,3,540,15,No
ORD005366,CUST02034,Delhi,Other,45+,Organic Search,Yes,2024-09-15,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD001204,CUST02861,Bangalore,Other,25-30,Instagram Ad,No,2024-09-15,Moisturiser SPF 50,Skincare,499,3,1497,5,Yes
ORD007176,CUST01247,Mumbai,Female,25-30,Organic Search,No,2024-09-15,Muesli - No Added Sugar,Nutrition,299,3,897,0,No
ORD004520,CUST02248,Pune,Male,31-35,Instagram Ad,Yes,2024-09-16,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD002661,CUST00442,Delhi,Male,18-24,Organic Search,No,2024-09-16,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD007358,CUST00063,Kolkata,Other,45+,Instagram Ad,No,2024-09-16,Vitamin C Serum,Skincare,599,1,599,5,No
ORD007597,CUST01883,Delhi,Female,31-35,Instagram Ad,Yes,2024-09-16,Sanitary Pads - Regular,Wellness,199,3,597,0,No
ORD000462,CUST01715,Delhi,Male,31-35,Influencer,No,2024-09-16,Protein Bar - Peanut Butter,Nutrition,180,2,360,15,No
ORD006250,CUST00624,Delhi,Female,31-35,Google Ad,No,2024-09-16,Muesli - No Added Sugar,Nutrition,299,3,897,5,No
ORD000377,CUST01323,Hyderabad,Other,18-24,Instagram Ad,Yes,2024-09-16,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD007266,CUST01635,Kolkata,Female,31-35,Google Ad,No,2024-09-16,Protein Bar - Coffee,Nutrition,180,2,360,10,No
ORD007559,CUST01964,Delhi,Female,31-35,Google Ad,No,2024-09-16,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD002821,CUST01521,Jaipur,Female,25-30,Google Ad,No,2024-09-16,Peanut Butter - Crunchy,Nutrition,349,1,349,0,No
ORD003981,CUST01368,Delhi,Male,36-45,Organic Search,No,2024-09-17,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No
ORD001112,CUST01161,Delhi,Female,36-45,Referral,Yes,2024-09-17,Protein Bar - Coffee,Nutrition,180,1,180,0,No
ORD006881,CUST01954,Bangalore,Male,18-24,Instagram Ad,No,2024-09-17,Protein Bar - Peanut Butter,Nutrition,180,1,180,10,No
ORD006449,CUST02774,Delhi,Other,18-24,Google Ad,No,2024-09-17,Shampoo - Anti Dandruff,Haircare,349,1,349,0,No
ORD003735,CUST02027,Pune,Other,31-35,Instagram Ad,No,2024-09-17,Protein Bar - Dark Chocolate,Nutrition,180,2,360,10,No
ORD002774,CUST01661,Chennai,Male,31-35,Google Ad,No,2024-09-17,Protein Bar - Coffee,Nutrition,180,2,360,5,No
ORD005375,CUST02103,Delhi,Female,25-30,Google Ad,No,2024-09-17,Peanut Butter - Crunchy,Nutrition,349,3,1047,10,No
ORD002735,CUST01937,Pune,Male,25-30,Instagram Ad,No,2024-09-17,Vitamin C Serum,Skincare,599,2,1198,0,No
ORD002271,CUST00135,Delhi,Other,36-45,Google Ad,Yes,2024-09-17,Muesli - No Added Sugar,Nutrition,299,1,299,10,No
ORD002612,CUST02671,Jaipur,Male,25-30,Instagram Ad,No,2024-09-17,Moisturiser SPF 50,Skincare,499,1,499,10,No
ORD003441,CUST00182,Kolkata,Male,25-30,Instagram Ad,No,2024-09-18,Cat Treats - Tuna,Pet Care,249,1,249,0,No
ORD002159,CUST02822,Mumbai,Other,36-45,Influencer,No,2024-09-18,Sanitary Pads - Heavy Flow,Wellness,249,1,249,10,No
ORD001554,CUST02307,Ahmedabad,Other,36-45,Google Ad,No,2024-09-18,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD007000,CUST02879,Delhi,Female,36-45,Organic Search,No,2024-09-18,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD003676,CUST02367,Jaipur,Other,31-35,Influencer,No,2024-09-18,Dog Food - Chicken 1kg,Pet Care,599,2,1198,0,No
ORD005141,CUST02647,Delhi,Male,25-30,Instagram Ad,No,2024-09-18,Moisturiser SPF 50,Skincare,499,2,998,5,No
ORD002492,CUST00295,Mumbai,Female,31-35,Referral,No,2024-09-18,Protein Bar - Peanut Butter,Nutrition,180,1,180,10,No
ORD002188,CUST00444,Jaipur,Female,36-45,Referral,No,2024-09-18,Moisturiser SPF 50,Skincare,499,2,998,10,Yes
ORD002289,CUST02349,Hyderabad,Male,18-24,Google Ad,Yes,2024-09-18,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD007718,CUST02871,Delhi,Other,31-35,Google Ad,No,2024-09-18,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,Yes
ORD000746,CUST00894,Lucknow,Female,36-45,Referral,No,2024-09-18,Sanitary Pads - Heavy Flow,Wellness,249,1,249,15,No
ORD003506,CUST01622,Bangalore,Male,18-24,Influencer,No,2024-09-19,Muesli - No Added Sugar,Nutrition,299,2,598,0,No
ORD002882,CUST02651,Mumbai,Female,18-24,Organic Search,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD004656,CUST00783,Kolkata,Other,45+,Referral,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,1,199,5,No
ORD001815,CUST02626,Mumbai,Male,18-24,Organic Search,No,2024-09-19,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No
ORD006723,CUST01646,Jaipur,Other,36-45,Organic Search,Yes,2024-09-19,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No
ORD001924,CUST00903,Jaipur,Male,36-45,Organic Search,Yes,2024-09-19,Protein Bar - Coffee,Nutrition,180,1,180,10,No
ORD007838,CUST02679,Chennai,Male,36-45,Influencer,Yes,2024-09-19,Protein Bar - Coffee,Nutrition,180,1,180,10,No
ORD003136,CUST02857,Delhi,Male,36-45,Instagram Ad,No,2024-09-19,Shampoo - Anti Dandruff,Haircare,349,1,349,10,No
ORD005700,CUST01194,Chennai,Female,18-24,Instagram Ad,No,2024-09-19,Vitamin C Serum,Skincare,599,3,1797,0,No
ORD007571,CUST02227,Pune,Male,31-35,Organic Search,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,3,597,10,No
ORD006124,CUST00712,Delhi,Female,25-30,Referral,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,1,199,5,No
ORD005720,CUST01680,Bangalore,Other,18-24,Instagram Ad,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,2,398,5,No
ORD000254,CUST01326,Mumbai,Male,31-35,Referral,No,2024-09-19,Cat Treats - Tuna,Pet Care,249,1,249,15,No
ORD004352,CUST02539,Mumbai,Male,25-30,Referral,No,2024-09-19,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD002405,CUST02817,Ahmedabad,Female,31-35,Organic Search,Yes,2024-09-19,Muesli - No Added Sugar,Nutrition,299,2,598,0,No
ORD002552,CUST02148,Hyderabad,Other,25-30,Referral,Yes,2024-09-19,Muesli - No Added Sugar,Nutrition,299,1,299,15,Yes
ORD002666,CUST01500,Chennai,Other,25-30,Google Ad,Yes,2024-09-20,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD004018,CUST02097,Bangalore,Other,18-24,Influencer,No,2024-09-20,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No
ORD006453,CUST02202,Kolkata,Male,31-35,Google Ad,No,2024-09-20,Muesli - No Added Sugar,Nutrition,299,2,598,0,No
ORD000734,CUST02257,Delhi,Other,25-30,Google Ad,Yes,2024-09-20,Sanitary Pads - Regular,Wellness,199,1,199,0,No
ORD006615,CUST00226,Mumbai,Male,18-24,Instagram Ad,No,2024-09-20,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No
ORD006498,CUST01740,Hyderabad,Female,25-30,Organic Search,No,2024-09-20,Protein Bar - Dark Chocolate,Nutrition,180,2,360,5,No
ORD000300,CUST02040,Delhi,Male,31-35,Google Ad,No,2024-09-20,Sanitary Pads - Regular,Wellness,199,3,597,10,No
ORD000155,CUST00283,Delhi,Other,25-30,Organic Search,No,2024-09-20,Dog Food - Chicken 1kg,Pet Care,599,2,1198,0,No
ORD001663,CUST02009,Mumbai,Female,18-24,Referral,Yes,2024-09-20,Vitamin C Serum,Skincare,599,3,1797,0,No
ORD006733,CUST00978,Delhi,Male,25-30,Instagram Ad,No,2024-09-20,Cat Treats - Tuna,Pet Care,249,3,747,0,No
ORD001585,CUST00213,Pune,Male,25-30,Instagram Ad,No,2024-09-20,Moisturiser SPF 50,Skincare,499,2,998,15,No
ORD001434,CUST01312,Pune,Female,31-35,Referral,No,2024-09-20,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No
ORD001304,CUST01984,Delhi,Female,25-30,Instagram Ad,Yes,2024-09-20,Cat Treats - Tuna,Pet Care,249,1,249,15,No
ORD000714,CUST02275,Mumbai,Female,25-30,Influencer,No,2024-09-20,Face Wash - Charcoal,Skincare,299,2,598,0,No
ORD005603,CUST02839,Pune,Other,18-24,Referral,Yes,2024-09-20,Vitamin C Serum,Skincare,599,1,599,0,No
ORD006664,CUST02256,Kolkata,Male,18-24,Google Ad,No,2024-09-21,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD001517,CUST00976,Delhi,Male,25-30,Influencer,No,2024-09-21,Vitamin C Serum,Skincare,599,1,599,15,No
ORD006610,CUST02756,Mumbai,Male,31-35,Influencer,No,2024-09-21,Face Wash - Charcoal,Skincare,299,1,299,0,No
ORD001008,CUST00880,Delhi,Male,18-24,Instagram Ad,Yes,2024-09-21,Protein Bar - Coffee,Nutrition,180,3,540,0,No
ORD007489,CUST02318,Delhi,Male,18-24,Instagram Ad,No,2024-09-21,Muesli - No Added Sugar,Nutrition,299,1,299,5,No
ORD003317,CUST02560,Delhi,Female,31-35,Referral,No,2024-09-21,Shampoo - Anti Dandruff,Haircare,349,3,1047,5,No
ORD000467,CUST00543,Delhi,Female,31-35,Organic Search,Yes,2024-09-22,Moisturiser SPF 50,Skincare,499,1,499,5,No
ORD006233,CUST01091,Pune,Female,18-24,Referral,No,2024-09-22,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No
ORD000511,CUST00463,Pune,Female,36-45,Instagram Ad,No,2024-09-22,Shampoo - Anti Dandruff,Haircare,349,2,698,15,No
ORD002312,CUST00587,Hyderabad,Female,36-45,Organic Search,No,2024-09-22,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No
ORD006659,CUST02299,Chennai,Male,36-45,Referral,Yes,2024-09-22,Sanitary Pads - Heavy Flow,Wellness,249,3,747,0,No
ORD004969,CUST01656,Bangalore,Other,18-24,Google Ad,No,2024-09-22,Protein Bar - Peanut Butter,Nutrition,180,2,360,10,No
