customer_id,first_purchase,last_purchase,total_orders,total_revenue,avg_order_value,cohort_month,city,channel,is_subscriber
CUST02373,2023-01-27,2024-08-09,3,1207,402.3333333333333,2023-01,Delhi,Google Ad,Yes
CUST02374,2024-03-16,2024-06-01,3,828,276.0,2024-03,Mumbai,Organic Search,No
CUST02375,2023-08-05,2024-11-02,2,958,479.0,2023-08,Bangalore,Influencer,Yes
CUST02376,2023-11-04,2024-08-27,3,946,315.3333333333333,2023-11,Hyderabad,Google Ad,No
CUST02377,2023-02-10,2024-11-10,5,2624,524.8,2023-02,Bangalore,Instagram Ad,No
CUST02378,2023-08-02,2023-08-02,1,349,349.0,2023-08,Mumbai,Google Ad,No
CUST02379,2023-07-20,2024-08-08,4,3493,873.25,2023-07,Hyderabad,Organic Search,Yes
CUST02380,2024-01-29,2024-08-25,2,1196,598.0,2024-01,Hyderabad,Google Ad,No
CUST02381,2023-04-18,2023-04-18,1,698,698.0,2023-04,Pune,Influencer,No
CUST02382,2023-04-03,2024-03-29,2,847,423.5,2023-04,Bangalore,Influencer,Yes
CUST02383,2024-01-07,2024-08-06,4,3073,768.25,2024-01,Jaipur,Instagram Ad,No
CUST02385,2024-10-19,2024-10-19,1,199,199.0,2024-10,Chennai,Instagram Ad,No
CUST02386,2023-06-26,2024-05-19,2,778,389.0,2023-06,Delhi,Instagram Ad,No
CUST02387,2023-07-09,2023-09-04,2,1198,599.0,2023-07,Mumbai,Instagram Ad,Yes
CUST02388,2024-08-21,2024-11-10,2,847,423.5,2024-08,Jaipur,Instagram Ad,No
CUST02389,2024-03-03,2024-11-17,3,1445,481.6666666666667,2024-03,Pune,Organic Search,No
CUST02390,2023-06-26,2024-11-16,3,1596,532.0,2023-06,Bangalore,Organic Search,No
CUST02391,2023-06-28,2024-12-02,2,779,389.5,2023-06,Mumbai,Organic Search,No
CUST02392,2023-05-11,2024-02-02,3,1247,415.6666666666667,2023-05,Delhi,Organic Search,No
CUST02393,2023-07-01,2024-10-24,3,728,242.66666666666666,2023-07,Chennai,Google Ad,Yes
CUST02394,2023-06-07,2024-02-13,3,1596,532.0,2023-06,Mumbai,Google Ad,No
CUST02395,2023-11-04,2024-09-28,4,1545,386.25,2023-11,Hyderabad,Instagram Ad,Yes
CUST02396,2023-10-25,2024-11-15,2,360,180.0,2023-10,Bangalore,Instagram Ad,Yes
CUST02397,2023-03-30,2024-07-08,5,1973,394.6,2023-03,Chennai,Instagram Ad,No
CUST02399,2023-06-07,2024-07-31,3,1147,382.3333333333333,2023-06,Delhi,Instagram Ad,No
CUST02400,2023-08-06,2024-10-23,2,720,360.0,2023-08,Delhi,Instagram Ad,No
CUST02401,2023-07-22,2024-09-09,4,4191,1047.75,2023-07,Chennai,Instagram Ad,Yes
CUST02402,2024-05-18,2024-08-11,2,946,473.0,2024-05,Chennai,Referral,No
CUST02403,2024-07-06,2024-07-06,1,349,349.0,2024-07,Hyderabad,Organic Search,Yes
CUST02404,2024-09-27,2024-09-27,1,897,897.0,2024-09,Mumbai,Influencer,No
CUST02405,2023-05-01,2023-05-01,1,249,249.0,2023-05,Ahmedabad,Organic Search,Yes
CUST02406,2023-08-05,2024-02-10,3,1097,365.6666666666667,2023-08,Mumbai,Google Ad,No
CUST02407,2023-10-30,2024-12-18,4,2144,536.0,2023-10,Delhi,Organic Search,No
CUST02408,2023-01-16,2024-03-26,4,2594,648.5,2023-01,Delhi,Instagram Ad,No
CUST02409,2024-01-09,2024-04-11,2,947,473.5,2024-01,Hyderabad,Instagram Ad,Yes
CUST02410,2024-02-23,2024-02-23,1,349,349.0,2024-02,Mumbai,Google Ad,Yes
CUST02411,2024-09-07,2024-10-31,2,1246,623.0,2024-09,Bangalore,Instagram Ad,Yes
CUST02412,2023-06-09,2024-08-06,4,1146,286.5,2023-06,Hyderabad,Referral,No
CUST02413,2023-02-06,2024-07-26,5,2722,544.4,2023-02,Mumbai,Instagram Ad,Yes
CUST02415,2023-06-29,2024-10-09,5,3633,726.6,2023-06,Mumbai,Organic Search,No
CUST02416,2024-01-19,2024-01-19,1,249,249.0,2024-01,Delhi,Instagram Ad,Yes
CUST02418,2023-10-07,2024-11-20,2,1996,998.0,2023-10,Chennai,Google Ad,No
CUST02419,2023-01-30,2023-12-12,2,529,264.5,2023-01,Mumbai,Google Ad,No
CUST02420,2023-07-13,2024-12-03,4,1844,461.0,2023-07,Mumbai,Google Ad,No
CUST02421,2023-03-07,2024-11-01,5,3334,666.8,2023-03,Mumbai,Instagram Ad,No
CUST02422,2023-11-19,2024-06-17,2,540,270.0,2023-11,Bangalore,Instagram Ad,No
CUST02423,2024-02-26,2024-07-06,2,1797,898.5,2024-02,Kolkata,Influencer,No
CUST02424,2023-10-01,2024-12-05,4,927,231.75,2023-10,Kolkata,Google Ad,No
CUST02425,2023-11-13,2024-11-28,2,1080,540.0,2023-11,Hyderabad,Google Ad,No
CUST02426,2023-05-08,2024-02-03,3,2395,798.3333333333334,2023-05,Mumbai,Organic Search,No
CUST02427,2023-01-23,2024-07-24,4,1108,277.0,2023-01,Mumbai,Instagram Ad,No
CUST02428,2024-11-25,2024-11-25,1,349,349.0,2024-11,Bangalore,Instagram Ad,No
CUST02429,2023-06-01,2024-01-22,2,679,339.5,2023-06,Delhi,Google Ad,No
CUST02430,2024-05-24,2024-05-24,1,540,540.0,2024-05,Delhi,Instagram Ad,No
CUST02431,2024-09-27,2024-10-30,3,927,309.0,2024-09,Bangalore,Organic Search,No
CUST02432,2023-03-08,2024-12-07,4,2034,508.5,2023-03,Jaipur,Referral,Yes
CUST02434,2023-02-09,2024-06-14,4,1377,344.25,2023-02,Chennai,Organic Search,No
CUST02435,2023-04-12,2024-12-12,3,1318,439.3333333333333,2023-04,Mumbai,Instagram Ad,No
CUST02436,2023-05-01,2023-05-01,1,180,180.0,2023-05,Mumbai,Referral,No
CUST02437,2023-08-17,2024-05-19,3,1206,402.0,2023-08,Hyderabad,Referral,No
CUST02438,2023-12-15,2024-06-23,3,1197,399.0,2023-12,Ahmedabad,Instagram Ad,Yes
CUST02439,2023-05-17,2024-08-03,2,1397,698.5,2023-05,Chennai,Instagram Ad,No
CUST02440,2023-08-18,2024-01-22,3,1995,665.0,2023-08,Lucknow,Instagram Ad,No
CUST02441,2024-02-09,2024-02-09,1,998,998.0,2024-02,Mumbai,Influencer,No
CUST02442,2023-02-12,2024-07-26,4,1496,374.0,2023-02,Mumbai,Organic Search,No
CUST02443,2023-12-20,2023-12-20,1,1047,1047.0,2023-12,Mumbai,Referral,No
CUST02444,2023-01-30,2023-01-30,1,598,598.0,2023-01,Bangalore,Referral,No
CUST02445,2023-06-29,2024-07-19,3,1039,346.3333333333333,2023-06,Lucknow,Google Ad,No
CUST02446,2023-02-05,2023-05-18,2,779,389.5,2023-02,Delhi,Organic Search,No
CUST02448,2023-06-05,2024-12-21,3,877,292.3333333333333,2023-06,Mumbai,Instagram Ad,No
CUST02449,2024-01-15,2024-12-25,3,1646,548.6666666666666,2024-01,Delhi,Google Ad,No
CUST02450,2024-05-09,2024-06-06,2,2245,1122.5,2024-05,Pune,Google Ad,No
CUST02451,2023-05-07,2024-03-28,2,609,304.5,2023-05,Mumbai,Instagram Ad,No
CUST02453,2023-08-22,2023-11-12,3,2194,731.3333333333334,2023-08,Bangalore,Instagram Ad,No
CUST02455,2023-03-14,2024-03-27,2,479,239.5,2023-03,Bangalore,Google Ad,No
CUST02456,2024-05-17,2024-05-17,1,299,299.0,2024-05,Chennai,Organic Search,Yes
CUST02457,2023-05-13,2024-06-19,2,778,389.0,2023-05,Chennai,Google Ad,No
CUST02458,2024-01-29,2024-01-29,1,698,698.0,2024-01,Hyderabad,Google Ad,No
CUST02459,2023-05-10,2024-03-02,3,1843,614.3333333333334,2023-05,Lucknow,Instagram Ad,Yes
CUST02461,2023-03-20,2024-06-20,6,2636,439.3333333333333,2023-03,Lucknow,Instagram Ad,No
CUST02463,2023-02-14,2024-11-08,4,1757,439.25,2023-02,Bangalore,Organic Search,No
CUST02464,2023-02-03,2024-10-03,5,2991,598.2,2023-02,Pune,Referral,No
CUST02465,2023-03-24,2024-06-26,6,2392,398.6666666666667,2023-03,Pune,Instagram Ad,Yes
CUST02466,2023-11-12,2024-09-15,2,1198,599.0,2023-11,Bangalore,Influencer,No
CUST02467,2024-05-02,2024-06-16,2,779,389.5,2024-05,Mumbai,Google Ad,Yes
CUST02468,2023-03-16,2024-10-22,4,3523,880.75,2023-03,Mumbai,Instagram Ad,No
CUST02469,2023-02-01,2024-07-01,3,1546,515.3333333333334,2023-02,Mumbai,Organic Search,Yes
CUST02471,2023-05-30,2024-03-26,2,698,349.0,2023-05,Pune,Google Ad,No
CUST02472,2023-12-22,2023-12-22,1,349,349.0,2023-12,Hyderabad,Influencer,No
CUST02473,2023-06-22,2024-01-13,2,448,224.0,2023-06,Delhi,Organic Search,Yes
CUST02474,2023-02-20,2024-10-17,3,1488,496.0,2023-02,Hyderabad,Organic Search,Yes
CUST02475,2024-10-16,2024-10-16,1,1497,1497.0,2024-10,Hyderabad,Referral,Yes
CUST02476,2023-09-21,2024-10-10,2,1096,548.0,2023-09,Delhi,Instagram Ad,No
CUST02477,2023-02-07,2024-10-26,4,1744,436.0,2023-02,Delhi,Referral,Yes
CUST02478,2023-08-09,2024-06-21,4,1696,424.0,2023-08,Mumbai,Instagram Ad,No
CUST02480,2023-10-27,2023-10-27,1,398,398.0,2023-10,Mumbai,Instagram Ad,No
CUST02481,2024-02-04,2024-02-04,1,398,398.0,2024-02,Kolkata,Organic Search,No
CUST02482,2023-06-04,2024-03-25,2,379,189.5,2023-06,Mumbai,Google Ad,No
CUST02483,2023-04-02,2024-12-06,4,2255,563.75,2023-04,Ahmedabad,Referral,Yes
CUST02484,2023-11-12,2023-11-12,1,1198,1198.0,2023-11,Mumbai,Instagram Ad,Yes
CUST02485,2023-11-13,2024-07-13,2,648,324.0,2023-11,Hyderabad,Referral,No
CUST02487,2023-10-05,2023-10-05,1,599,599.0,2023-10,Delhi,Instagram Ad,No
CUST02488,2023-08-21,2024-09-12,4,1407,351.75,2023-08,Bangalore,Google Ad,No
CUST02491,2024-07-17,2024-07-17,1,249,249.0,2024-07,Pune,Google Ad,No
CUST02492,2023-05-04,2023-10-20,4,1295,323.75,2023-05,Pune,Organic Search,Yes
CUST02493,2023-05-25,2023-08-19,2,548,274.0,2023-05,Mumbai,Instagram Ad,No
CUST02495,2024-05-10,2024-05-10,1,349,349.0,2024-05,Kolkata,Influencer,No
CUST02496,2023-08-11,2024-12-13,3,1197,399.0,2023-08,Pune,Instagram Ad,No
CUST02497,2024-11-11,2024-11-11,1,349,349.0,2024-11,Bangalore,Instagram Ad,No
CUST02498,2023-10-04,2024-03-13,2,679,339.5,2023-10,Chennai,Google Ad,No
CUST02499,2024-12-02,2024-12-02,1,299,299.0,2024-12,Chennai,Instagram Ad,No
CUST02500,2023-11-18,2024-06-29,3,1345,448.3333333333333,2023-11,Jaipur,Google Ad,Yes
CUST02502,2023-11-24,2024-03-09,2,2146,1073.0,2023-11,Kolkata,Instagram Ad,No
CUST02503,2023-07-28,2024-05-28,4,1227,306.75,2023-07,Chennai,Referral,No
CUST02504,2023-05-01,2024-10-12,4,2295,573.75,2023-05,Delhi,Google Ad,Yes
CUST02505,2023-02-03,2024-03-14,4,1636,409.0,2023-02,Delhi,Instagram Ad,No
CUST02506,2023-07-30,2023-10-18,2,609,304.5,2023-07,Mumbai,Influencer,Yes
CUST02507,2023-05-16,2024-08-10,4,2087,521.75,2023-05,Mumbai,Influencer,No
CUST02508,2024-02-28,2024-02-28,1,299,299.0,2024-02,Hyderabad,Instagram Ad,No
CUST02509,2024-03-27,2024-11-27,3,659,219.66666666666666,2024-03,Ahmedabad,Organic Search,No
CUST02510,2024-04-10,2024-09-08,2,479,239.5,2024-04,Delhi,Google Ad,Yes
CUST02511,2023-03-29,2024-07-29,2,889,444.5,2023-03,Mumbai,Instagram Ad,No
CUST02512,2023-09-25,2024-06-09,4,2334,583.5,2023-09,Pune,Instagram Ad,Yes
CUST02513,2023-02-03,2024-03-19,2,1396,698.0,2023-02,Lucknow,Referral,No
CUST02514,2023-06-23,2024-08-19,4,1845,461.25,2023-06,Bangalore,Google Ad,No
CUST02515,2023-01-19,2023-04-14,2,1038,519.0,2023-01,Chennai,Google Ad,No
CUST02516,2024-02-12,2024-09-06,2,1096,548.0,2024-02,Mumbai,Organic Search,Yes
CUST02517,2023-01-28,2024-04-01,2,529,264.5,2023-01,Pune,Organic Search,No
CUST02518,2023-01-03,2024-09-13,3,1577,525.6666666666666,2023-01,Ahmedabad,Influencer,No
CUST02519,2023-08-04,2024-12-04,2,859,429.5,2023-08,Delhi,Influencer,No
CUST02520,2023-03-06,2024-08-24,5,1856,371.2,2023-03,Bangalore,Instagram Ad,No
CUST02522,2023-09-21,2024-05-25,2,748,374.0,2023-09,Pune,Organic Search,No
CUST02523,2023-12-01,2024-03-21,2,360,180.0,2023-12,Delhi,Instagram Ad,Yes
CUST02524,2023-01-01,2024-05-25,5,3740,748.0,2023-01,Kolkata,Referral,No
CUST02525,2023-10-08,2024-12-17,5,1827,365.4,2023-10,Hyderabad,Instagram Ad,Yes
CUST02526,2024-02-07,2024-12-02,2,848,424.0,2024-02,Pune,Influencer,No
CUST02527,2024-01-16,2024-08-10,3,1177,392.3333333333333,2024-01,Delhi,Instagram Ad,No
CUST02528,2023-09-22,2024-11-03,4,1638,409.5,2023-09,Mumbai,Instagram Ad,Yes
CUST02529,2023-02-17,2024-04-14,3,1976,658.6666666666666,2023-02,Bangalore,Instagram Ad,Yes
CUST02530,2023-04-19,2024-09-26,5,2186,437.2,2023-04,Pune,Instagram Ad,No
CUST02532,2024-02-22,2024-02-22,1,299,299.0,2024-02,Chennai,Google Ad,No
CUST02533,2023-02-17,2024-07-09,3,1876,625.3333333333334,2023-02,Hyderabad,Influencer,Yes
CUST02534,2023-01-24,2023-03-22,2,1395,697.5,2023-01,Bangalore,Instagram Ad,Yes
CUST02535,2023-09-27,2024-05-30,2,959,479.5,2023-09,Pune,Google Ad,No
CUST02536,2023-01-12,2023-08-22,2,898,449.0,2023-01,Bangalore,Influencer,No
CUST02538,2023-01-21,2023-03-28,2,697,348.5,2023-01,Delhi,Referral,Yes
CUST02539,2023-05-16,2024-12-20,6,2391,398.5,2023-05,Mumbai,Referral,No
CUST02540,2023-05-14,2024-12-12,4,1996,499.0,2023-05,Delhi,Influencer,No
CUST02541,2023-04-21,2024-12-15,4,1875,468.75,2023-04,Pune,Google Ad,No
CUST02542,2023-02-23,2024-08-01,4,2075,518.75,2023-02,Mumbai,Google Ad,No
CUST02543,2023-11-25,2024-06-18,2,1077,538.5,2023-11,Bangalore,Google Ad,Yes
CUST02544,2023-04-29,2024-11-25,9,5917,657.4444444444445,2023-04,Delhi,Instagram Ad,Yes
CUST02545,2023-02-15,2024-07-12,7,3762,537.4285714285714,2023-02,Bangalore,Organic Search,No
CUST02546,2023-06-05,2024-07-07,3,728,242.66666666666666,2023-06,Bangalore,Google Ad,No
CUST02547,2023-05-23,2024-11-11,3,1276,425.3333333333333,2023-05,Bangalore,Referral,No
CUST02548,2023-01-18,2023-12-01,3,1558,519.3333333333334,2023-01,Mumbai,Organic Search,No
CUST02549,2023-01-05,2024-08-12,6,2447,407.8333333333333,2023-01,Kolkata,Instagram Ad,No
CUST02550,2023-02-18,2024-04-28,3,778,259.3333333333333,2023-02,Chennai,Instagram Ad,Yes
CUST02551,2023-03-10,2024-12-02,7,5279,754.1428571428571,2023-03,Mumbai,Instagram Ad,No
CUST02552,2023-06-24,2024-08-29,5,3373,674.6,2023-06,Mumbai,Referral,Yes
CUST02553,2023-11-04,2024-12-13,2,1296,648.0,2023-11,Pune,Influencer,No
CUST02554,2023-01-01,2023-12-29,3,1038,346.0,2023-01,Pune,Influencer,No
CUST02555,2023-09-27,2024-08-14,4,1905,476.25,2023-09,Delhi,Google Ad,Yes
CUST02556,2023-06-04,2024-07-03,4,3491,872.75,2023-06,Hyderabad,Influencer,No
CUST02557,2023-07-30,2024-10-31,3,996,332.0,2023-07,Bangalore,Organic Search,No
CUST02558,2024-07-03,2024-07-03,1,540,540.0,2024-07,Delhi,Google Ad,No
CUST02559,2023-08-22,2024-04-13,3,2793,931.0,2023-08,Bangalore,Referral,No
CUST02560,2024-02-18,2024-09-21,5,2315,463.0,2024-02,Delhi,Referral,No
CUST02562,2023-02-16,2023-05-29,2,798,399.0,2023-02,Jaipur,Instagram Ad,No
CUST02563,2023-04-02,2024-02-12,4,2495,623.75,2023-04,Mumbai,Organic Search,No
CUST02564,2024-05-15,2024-10-10,2,1138,569.0,2024-05,Bangalore,Influencer,Yes
CUST02565,2024-02-22,2024-04-05,2,1794,897.0,2024-02,Bangalore,Referral,Yes
CUST02566,2023-05-30,2024-10-01,5,3203,640.6,2023-05,Hyderabad,Organic Search,No
CUST02567,2023-02-09,2024-01-01,4,996,249.0,2023-02,Mumbai,Google Ad,No
CUST02568,2023-06-06,2023-06-06,1,597,597.0,2023-06,Bangalore,Google Ad,No
CUST02570,2023-02-20,2023-02-20,1,349,349.0,2023-02,Kolkata,Google Ad,No
CUST02571,2023-03-26,2024-07-27,2,2096,1048.0,2023-03,Delhi,Influencer,No
CUST02572,2024-05-21,2024-08-09,2,720,360.0,2024-05,Mumbai,Google Ad,Yes
CUST02573,2024-02-14,2024-08-25,2,898,449.0,2024-02,Mumbai,Google Ad,Yes
CUST02574,2024-02-04,2024-02-04,1,498,498.0,2024-02,Hyderabad,Google Ad,No
CUST02575,2024-05-27,2024-11-06,2,548,274.0,2024-05,Delhi,Instagram Ad,No
CUST02576,2023-04-03,2023-04-03,1,698,698.0,2023-04,Chennai,Instagram Ad,No
CUST02577,2023-03-30,2024-02-13,4,2655,663.75,2023-03,Hyderabad,Influencer,Yes
CUST02579,2023-06-28,2024-03-06,2,1039,519.5,2023-06,Mumbai,Organic Search,No
CUST02580,2023-06-18,2023-06-18,1,1497,1497.0,2023-06,Delhi,Organic Search,Yes
CUST02581,2023-04-26,2024-06-21,4,1127,281.75,2023-04,Delhi,Influencer,Yes
CUST02582,2023-10-16,2024-01-04,2,1896,948.0,2023-10,Delhi,Google Ad,Yes
CUST02583,2024-05-27,2024-06-10,2,797,398.5,2024-05,Kolkata,Organic Search,No
CUST02584,2023-04-12,2024-10-20,5,1626,325.2,2023-04,Hyderabad,Instagram Ad,No
CUST02585,2023-05-07,2023-12-27,4,1407,351.75,2023-05,Bangalore,Google Ad,No
CUST02586,2023-07-15,2024-07-13,2,1097,548.5,2023-07,Pune,Instagram Ad,No
CUST02587,2023-01-25,2024-02-07,3,1028,342.6666666666667,2023-01,Bangalore,Google Ad,No
CUST02588,2023-04-02,2023-10-21,2,648,324.0,2023-04,Bangalore,Organic Search,No
CUST02589,2023-12-05,2024-07-28,3,1796,598.6666666666666,2023-12,Chennai,Google Ad,Yes
CUST02590,2023-02-24,2024-12-26,3,1197,399.0,2023-02,Delhi,Instagram Ad,No
CUST02591,2023-04-02,2024-03-09,3,1187,395.6666666666667,2023-04,Kolkata,Influencer,No
CUST02592,2023-02-11,2023-11-10,4,1796,449.0,2023-02,Delhi,Referral,No
CUST02593,2023-05-24,2024-07-21,2,1796,898.0,2023-05,Pune,Google Ad,No
CUST02594,2023-04-05,2024-08-22,4,1598,399.5,2023-04,Bangalore,Influencer,No
CUST02595,2024-08-13,2024-08-13,1,199,199.0,2024-08,Bangalore,Referral,No
CUST02596,2023-02-06,2024-08-20,6,2622,437.0,2023-02,Hyderabad,Instagram Ad,No
CUST02597,2024-05-13,2024-05-13,1,599,599.0,2024-05,Mumbai,Instagram Ad,No
CUST02598,2024-02-09,2024-11-17,3,1028,342.6666666666667,2024-02,Ahmedabad,Referral,No
CUST02599,2023-11-25,2023-11-25,1,599,599.0,2023-11,Bangalore,Instagram Ad,No
CUST02600,2024-05-07,2024-07-11,2,529,264.5,2024-05,Pune,Google Ad,No
CUST02601,2023-03-15,2024-12-14,4,1994,498.5,2023-03,Delhi,Instagram Ad,Yes
CUST02602,2023-01-12,2024-11-06,2,789,394.5,2023-01,Mumbai,Instagram Ad,No
CUST02603,2023-03-14,2024-12-06,4,1936,484.0,2023-03,Mumbai,Referral,No
CUST02604,2023-01-02,2023-06-15,2,498,249.0,2023-01,Delhi,Influencer,No
CUST02605,2023-02-14,2024-12-06,4,1069,267.25,2023-02,Mumbai,Google Ad,No
CUST02606,2023-07-30,2024-05-12,3,1437,479.0,2023-07,Bangalore,Organic Search,No
CUST02607,2023-01-02,2024-08-25,4,1824,456.0,2023-01,Kolkata,Instagram Ad,No
CUST02608,2024-07-17,2024-07-17,1,998,998.0,2024-07,Kolkata,Instagram Ad,Yes
CUST02609,2023-08-12,2024-08-28,3,3142,1047.3333333333333,2023-08,Bangalore,Influencer,No
CUST02610,2023-04-22,2024-11-18,3,1027,342.3333333333333,2023-04,Bangalore,Google Ad,No
CUST02611,2023-02-21,2023-06-13,3,2294,764.6666666666666,2023-02,Chennai,Referral,No
CUST02612,2023-04-12,2023-04-12,1,199,199.0,2023-04,Hyderabad,Google Ad,No
CUST02613,2024-03-21,2024-03-21,1,180,180.0,2024-03,Lucknow,Organic Search,No
CUST02614,2023-03-08,2024-08-17,5,2994,598.8,2023-03,Ahmedabad,Referral,No
CUST02615,2023-04-27,2024-03-26,3,1077,359.0,2023-04,Delhi,Instagram Ad,No
CUST02616,2023-02-10,2024-03-02,2,548,274.0,2023-02,Bangalore,Influencer,No
CUST02617,2023-08-13,2024-06-23,3,1139,379.6666666666667,2023-08,Delhi,Google Ad,No
CUST02618,2023-08-23,2023-08-23,1,180,180.0,2023-08,Bangalore,Organic Search,No
CUST02619,2024-06-13,2024-06-13,1,180,180.0,2024-06,Mumbai,Organic Search,No
CUST02620,2023-04-26,2024-05-21,7,2386,340.85714285714283,2023-04,Mumbai,Google Ad,No
CUST02621,2023-06-29,2024-12-14,2,897,448.5,2023-06,Hyderabad,Referral,Yes
CUST02622,2023-02-22,2024-05-25,3,1627,542.3333333333334,2023-02,Kolkata,Instagram Ad,No
CUST02623,2023-11-29,2024-12-17,2,997,498.5,2023-11,Delhi,Instagram Ad,Yes
CUST02624,2023-01-20,2024-04-04,3,1058,352.6666666666667,2023-01,Mumbai,Organic Search,Yes
CUST02625,2023-09-14,2024-03-28,4,1995,498.75,2023-09,Pune,Instagram Ad,Yes
CUST02626,2023-02-11,2024-11-19,3,908,302.6666666666667,2023-02,Mumbai,Organic Search,No
CUST02627,2023-04-02,2024-12-29,5,2454,490.8,2023-04,Bangalore,Google Ad,No
CUST02628,2023-04-22,2024-01-01,5,2755,551.0,2023-04,Delhi,Instagram Ad,No
CUST02629,2023-01-02,2023-03-03,2,1238,619.0,2023-01,Bangalore,Organic Search,No
CUST02630,2023-04-07,2024-12-03,2,1378,689.0,2023-04,Bangalore,Organic Search,No
CUST02631,2023-12-24,2024-03-30,2,429,214.5,2023-12,Hyderabad,Referral,No
CUST02632,2023-06-12,2024-05-26,3,1745,581.6666666666666,2023-06,Chennai,Organic Search,Yes
CUST02633,2023-04-18,2024-02-02,3,978,326.0,2023-04,Mumbai,Organic Search,No
CUST02634,2023-11-25,2024-02-29,2,609,304.5,2023-11,Mumbai,Organic Search,No
CUST02635,2023-08-18,2024-08-24,4,1318,329.5,2023-08,Mumbai,Google Ad,No
CUST02636,2023-02-02,2023-02-02,1,199,199.0,2023-02,Pune,Organic Search,No
CUST02637,2023-01-09,2024-06-20,3,1019,339.6666666666667,2023-01,Bangalore,Influencer,No
CUST02638,2023-11-16,2023-11-16,1,199,199.0,2023-11,Mumbai,Google Ad,No
CUST02639,2023-03-04,2024-03-08,3,609,203.0,2023-03,Pune,Organic Search,No
CUST02640,2023-10-01,2024-05-22,4,2990,747.5,2023-10,Kolkata,Instagram Ad,No
CUST02641,2023-08-12,2024-05-18,3,858,286.0,2023-08,Jaipur,Instagram Ad,Yes
CUST02642,2023-10-29,2024-07-28,5,4312,862.4,2023-10,Hyderabad,Referral,No
CUST02643,2023-04-23,2024-05-07,5,3545,709.0,2023-04,Pune,Organic Search,No
CUST02645,2023-05-28,2024-07-27,3,977,325.6666666666667,2023-05,Ahmedabad,Instagram Ad,No
CUST02646,2024-01-26,2024-07-13,4,1226,306.5,2024-01,Lucknow,Google Ad,No
CUST02647,2024-01-22,2024-10-19,3,1846,615.3333333333334,2024-01,Delhi,Instagram Ad,No
CUST02648,2023-07-16,2023-12-28,4,1644,411.0,2023-07,Mumbai,Referral,No
CUST02649,2024-10-13,2024-10-13,1,249,249.0,2024-10,Delhi,Referral,No
CUST02650,2023-07-07,2023-07-07,1,349,349.0,2023-07,Pune,Instagram Ad,No
CUST02651,2023-01-10,2024-09-19,3,1295,431.6666666666667,2023-01,Mumbai,Organic Search,No
CUST02652,2023-04-10,2023-07-19,2,798,399.0,2023-04,Mumbai,Organic Search,No
CUST02653,2023-03-25,2023-12-03,2,878,439.0,2023-03,Kolkata,Google Ad,No
CUST02654,2023-12-10,2023-12-10,1,349,349.0,2023-12,Delhi,Google Ad,No
CUST02655,2023-02-04,2023-11-05,4,2893,723.25,2023-02,Kolkata,Instagram Ad,Yes
CUST02656,2023-07-02,2024-08-18,2,479,239.5,2023-07,Delhi,Organic Search,No
CUST02657,2023-05-26,2023-05-26,1,540,540.0,2023-05,Pune,Referral,No
CUST02658,2023-11-23,2024-11-14,5,1844,368.8,2023-11,Bangalore,Google Ad,No
CUST02659,2023-04-14,2024-10-22,5,1955,391.0,2023-04,Delhi,Google Ad,No
CUST02660,2023-10-15,2023-10-15,1,498,498.0,2023-10,Chennai,Referral,No
CUST02662,2023-08-19,2024-09-09,4,1476,369.0,2023-08,Mumbai,Influencer,No
CUST02663,2023-02-14,2023-02-14,1,249,249.0,2023-02,Hyderabad,Influencer,No
CUST02664,2023-03-17,2023-11-26,3,797,265.6666666666667,2023-03,Pune,Google Ad,No
CUST02665,2023-04-14,2024-11-06,4,2834,708.5,2023-04,Bangalore,Google Ad,No
CUST02666,2023-06-07,2023-06-07,1,360,360.0,2023-06,Mumbai,Referral,No
CUST02667,2024-12-14,2024-12-14,1,299,299.0,2024-12,Mumbai,Instagram Ad,Yes
CUST02668,2023-09-09,2024-11-22,3,1496,498.6666666666667,2023-09,Mumbai,Influencer,Yes
CUST02669,2024-07-08,2024-08-07,2,848,424.0,2024-07,Mumbai,Instagram Ad,No
CUST02671,2023-05-04,2024-09-17,4,1857,464.25,2023-05,Jaipur,Instagram Ad,No
CUST02672,2023-03-17,2024-10-13,5,1916,383.2,2023-03,Delhi,Google Ad,Yes
CUST02673,2023-11-06,2024-11-25,3,1677,559.0,2023-11,Delhi,Organic Search,Yes
CUST02674,2023-01-21,2023-11-09,4,2344,586.0,2023-01,Mumbai,Referral,No
CUST02675,2023-11-15,2023-11-15,1,180,180.0,2023-11,Bangalore,Organic Search,No
CUST02676,2023-05-10,2024-09-01,3,2995,998.3333333333334,2023-05,Bangalore,Instagram Ad,No
CUST02677,2023-11-15,2024-06-15,2,648,324.0,2023-11,Pune,Organic Search,No
CUST02678,2023-12-27,2024-03-04,2,1346,673.0,2023-12,Mumbai,Google Ad,No
CUST02679,2024-09-19,2024-12-31,2,1227,613.5,2024-09,Chennai,Influencer,Yes
CUST02680,2024-01-23,2024-12-02,3,1495,498.3333333333333,2024-01,Mumbai,Instagram Ad,Yes
CUST02681,2023-05-10,2023-05-10,1,249,249.0,2023-05,Delhi,Google Ad,No
CUST02682,2023-08-03,2024-01-02,2,996,498.0,2023-08,Delhi,Google Ad,No
CUST02683,2023-02-13,2023-05-23,4,3023,755.75,2023-02,Pune,Google Ad,No
CUST02684,2023-09-23,2024-03-10,2,540,270.0,2023-09,Pune,Google Ad,Yes
