customer_id,gender,age_group,city,channel,is_subscriber
CUST01519,Female,18-24,Bangalore,Instagram Ad,Yes
CUST01520,Other,25-30,Bangalore,Google Ad,No
CUST01521,Female,25-30,Jaipur,Google Ad,No
CUST01522,Female,18-24,Bangalore,Referral,Yes
CUST01523,Other,31-35,Mumbai,Google Ad,No
CUST01524,Female,25-30,Pune,Instagram Ad,No
CUST01525,Other,18-24,Kolkata,Instagram Ad,No
CUST01526,Female,25-30,Hyderabad,Instagram Ad,No
CUST01527,Female,18-24,Mumbai,Google Ad,Yes
CUST01528,Male,18-24,Jaipur,Influencer,No
CUST01529,Female,36-45,Bangalore,Instagram Ad,No
CUST01530,Other,31-35,Lucknow,Instagram Ad,No
CUST01531,Female,18-24,Mumbai,Instagram Ad,No
CUST01532,Male,31-35,Chennai,Google Ad,No
CUST01533,Female,18-24,Delhi,Google Ad,No
CUST01534,Female,25-30,Mumbai,Instagram Ad,Yes
CUST01535,Other,25-30,Ahmedabad,Organic Search,No
CUST01536,Male,25-30,Delhi,Instagram Ad,No
CUST01537,Female,31-35,Mumbai,Google Ad,No
CUST01538,Female,31-35,Jaipur,Organic Search,No
CUST01539,Other,18-24,Mumbai,Instagram Ad,Yes
CUST01540,Female,31-35,Hyderabad,Instagram Ad,No
CUST01541,Female,18-24,Delhi,Instagram Ad,No
CUST01542,Female,18-24,Bangalore,Google Ad,No
CUST01543,Male,18-24,Mumbai,Instagram Ad,No
CUST01544,Female,18-24,Kolkata,Google Ad,No
CUST01545,Other,25-30,Mumbai,Instagram Ad,No
CUST01546,Male,25-30,Mumbai,Instagram Ad,No
CUST01547,Female,18-24,Chennai,Referral,No
CUST01548,Female,18-24,Mumbai,Organic Search,No
CUST01549,Male,31-35,Ahmedabad,Organic Search,Yes
CUST01550,Female,18-24,Kolkata,Instagram Ad,Yes
CUST01551,Female,31-35,Bangalore,Influencer,No
CUST01552,Other,18-24,Jaipur,Instagram Ad,No
CUST01553,Male,25-30,Mumbai,Google Ad,Yes
CUST01554,Other,25-30,Delhi,Referral,No
CUST01555,Female,18-24,Delhi,Google Ad,Yes
CUST01556,Other,31-35,Hyderabad,Instagram Ad,No
CUST01557,Female,18-24,Pune,Instagram Ad,No
CUST01558,Male,31-35,Delhi,Organic Search,No
CUST01559,Male,25-30,Mumbai,Google Ad,No
CUST01560,Male,31-35,Pune,Referral,No
CUST01561,Other,36-45,Mumbai,Google Ad,No
CUST01562,Other,31-35,Pune,Instagram Ad,No
CUST01563,Female,31-35,Mumbai,Google Ad,Yes
CUST01564,Male,25-30,Mumbai,Google Ad,No
CUST01565,Other,31-35,Hyderabad,Referral,Yes
CUST01566,Female,18-24,Kolkata,Instagram Ad,No
CUST01567,Other,36-45,Bangalore,Influencer,Yes
CUST01568,Female,25-30,Pune,Google Ad,No
CUST01569,Other,18-24,Bangalore,Organic Search,No
CUST01570,Other,18-24,Delhi,Referral,Yes
CUST01571,Other,36-45,Pune,Referral,No
CUST01572,Male,18-24,Pune,Referral,No
CUST01573,Male,45+,Bangalore,Instagram Ad,No
CUST01574,Other,45+,Delhi,Referral,No
CUST01575,Female,25-30,Mumbai,Organic Search,No
CUST01576,Female,31-35,Bangalore,Google Ad,No
CUST01577,Male,25-30,Bangalore,Google Ad,No
CUST01578,Male,25-30,Chennai,Google Ad,No
CUST01579,Male,31-35,Delhi,Instagram Ad,No
CUST01580,Other,31-35,Pune,Organic Search,Yes
CUST01581,Female,31-35,Bangalore,Google Ad,No
CUST01582,Male,18-24,Mumbai,Influencer,No
CUST01583,Other,25-30,Mumbai,Instagram Ad,No
CUST01584,Male,25-30,Bangalore,Instagram Ad,No
CUST01585,Female,18-24,Mumbai,Google Ad,No
CUST01586,Female,18-24,Pune,Organic Search,No
CUST01587,Male,25-30,Mumbai,Instagram Ad,No
CUST01588,Other,25-30,Hyderabad,Instagram Ad,No
CUST01589,Female,18-24,Pune,Influencer,No
CUST01590,Female,25-30,Bangalore,Influencer,No
CUST01591,Female,18-24,Bangalore,Instagram Ad,No
CUST01592,Male,25-30,Pune,Google Ad,Yes
CUST01593,Other,25-30,Kolkata,Organic Search,No
CUST01594,Other,36-45,Ahmedabad,Instagram Ad,Yes
CUST01595,Other,31-35,Chennai,Influencer,No
CUST01596,Other,31-35,Bangalore,Instagram Ad,Yes
CUST01597,Other,25-30,Pune,Google Ad,No
CUST01598,Male,18-24,Pune,Instagram Ad,No
CUST01599,Male,31-35,Hyderabad,Influencer,No
CUST01600,Other,25-30,Delhi,Google Ad,No
CUST01601,Other,31-35,Kolkata,Instagram Ad,No
CUST01602,Male,18-24,Kolkata,Instagram Ad,No
CUST01603,Male,25-30,Jaipur,Instagram Ad,No
CUST01604,Other,36-45,Delhi,Instagram Ad,No
CUST01605,Other,25-30,Ahmedabad,Referral,No
CUST01606,Male,45+,Bangalore,Instagram Ad,No
CUST01607,Female,25-30,Mumbai,Influencer,No
CUST01608,Other,18-24,Pune,Organic Search,No
CUST01609,Female,36-45,Bangalore,Referral,No
CUST01610,Other,25-30,Mumbai,Instagram Ad,No
CUST01611,Other,18-24,Mumbai,Organic Search,Yes
CUST01612,Other,25-30,Bangalore,Influencer,No
CUST01613,Other,18-24,Bangalore,Referral,No
CUST01614,Female,25-30,Delhi,Influencer,Yes
CUST01615,Male,31-35,Bangalore,Instagram Ad,No
CUST01616,Male,18-24,Hyderabad,Influencer,No
CUST01617,Female,31-35,Mumbai,Google Ad,Yes
CUST01618,Male,36-45,Chennai,Organic Search,No
CUST01619,Male,31-35,Jaipur,Organic Search,No
CUST01620,Male,25-30,Mumbai,Google Ad,Yes
CUST01621,Male,25-30,Bangalore,Organic Search,Yes
CUST01622,Male,18-24,Bangalore,Influencer,No
CUST01623,Other,25-30,Hyderabad,Organic Search,No
CUST01624,Female,25-30,Mumbai,Influencer,Yes
CUST01625,Male,25-30,Mumbai,Instagram Ad,No
CUST01626,Male,18-24,Mumbai,Google Ad,Yes
CUST01627,Male,18-24,Chennai,Referral,No
CUST01628,Other,36-45,Hyderabad,Instagram Ad,No
CUST01629,Male,36-45,Chennai,Google Ad,Yes
CUST01630,Male,36-45,Hyderabad,Influencer,Yes
CUST01631,Female,18-24,Mumbai,Referral,Yes
CUST01632,Other,18-24,Lucknow,Instagram Ad,No
CUST01633,Male,25-30,Kolkata,Google Ad,No
CUST01634,Female,36-45,Mumbai,Instagram Ad,No
CUST01635,Female,31-35,Kolkata,Google Ad,No
CUST01636,Female,18-24,Chennai,Influencer,No
CUST01637,Female,25-30,Mumbai,Google Ad,No
CUST01638,Male,18-24,Bangalore,Instagram Ad,No
CUST01639,Female,25-30,Mumbai,Referral,No
CUST01640,Other,25-30,Mumbai,Referral,No
CUST01641,Other,18-24,Delhi,Instagram Ad,No
CUST01642,Male,18-24,Delhi,Organic Search,No
CUST01643,Female,25-30,Bangalore,Google Ad,Yes
CUST01644,Other,18-24,Kolkata,Instagram Ad,No
CUST01645,Female,36-45,Delhi,Google Ad,No
CUST01646,Other,36-45,Jaipur,Organic Search,Yes
CUST01647,Other,31-35,Bangalore,Google Ad,Yes
CUST01648,Other,18-24,Chennai,Google Ad,No
CUST01649,Male,25-30,Kolkata,Organic Search,No
CUST01650,Other,18-24,Delhi,Influencer,No
CUST01651,Female,25-30,Pune,Google Ad,No
CUST01652,Male,25-30,Mumbai,Instagram Ad,No
CUST01653,Male,36-45,Delhi,Referral,No
CUST01654,Other,18-24,Mumbai,Instagram Ad,No
CUST01655,Male,18-24,Delhi,Google Ad,No
CUST01656,Other,18-24,Bangalore,Google Ad,No
CUST01657,Female,31-35,Mumbai,Referral,No
CUST01658,Male,25-30,Hyderabad,Google Ad,Yes
CUST01659,Other,31-35,Bangalore,Organic Search,No
CUST01660,Male,36-45,Pune,Instagram Ad,No
CUST01661,Male,31-35,Chennai,Google Ad,No
CUST01662,Female,18-24,Bangalore,Influencer,No
CUST01663,Other,31-35,Kolkata,Instagram Ad,No
CUST01664,Other,25-30,Mumbai,Instagram Ad,No
CUST01665,Female,18-24,Delhi,Instagram Ad,No
CUST01666,Female,25-30,Bangalore,Instagram Ad,No
CUST01667,Other,36-45,Chennai,Instagram Ad,No
CUST01668,Male,18-24,Mumbai,Instagram Ad,No
CUST01669,Female,18-24,Mumbai,Instagram Ad,No
CUST01670,Female,31-35,Delhi,Google Ad,No
CUST01671,Male,31-35,Delhi,Referral,No
CUST01672,Other,31-35,Mumbai,Google Ad,No
CUST01673,Male,25-30,Mumbai,Referral,Yes
CUST01674,Female,31-35,Chennai,Google Ad,No
CUST01675,Male,31-35,Delhi,Referral,No
CUST01676,Other,25-30,Hyderabad,Google Ad,No
CUST01677,Female,25-30,Chennai,Influencer,No
CUST01678,Male,31-35,Ahmedabad,Instagram Ad,Yes
CUST01679,Other,31-35,Chennai,Referral,No
CUST01680,Other,18-24,Bangalore,Instagram Ad,No
CUST01681,Other,31-35,Mumbai,Referral,No
CUST01682,Other,25-30,Mumbai,Instagram Ad,Yes
CUST01683,Other,45+,Chennai,Google Ad,Yes
CUST01684,Other,36-45,Delhi,Instagram Ad,No
CUST01685,Female,36-45,Mumbai,Instagram Ad,No
CUST01686,Other,18-24,Mumbai,Organic Search,No
CUST01687,Other,25-30,Lucknow,Organic Search,Yes
CUST01688,Other,45+,Bangalore,Instagram Ad,No
CUST01689,Male,25-30,Mumbai,Instagram Ad,No
CUST01690,Female,36-45,Pune,Influencer,No
CUST01691,Female,25-30,Mumbai,Instagram Ad,No
CUST01692,Male,31-35,Ahmedabad,Influencer,Yes
CUST01693,Other,36-45,Delhi,Instagram Ad,No
CUST01694,Male,31-35,Mumbai,Google Ad,No
CUST01695,Male,31-35,Bangalore,Influencer,Yes
CUST01696,Male,25-30,Bangalore,Google Ad,No
CUST01697,Female,31-35,Kolkata,Influencer,No
CUST01698,Female,36-45,Bangalore,Referral,No
CUST01699,Female,25-30,Delhi,Google Ad,No
CUST01700,Other,45+,Delhi,Instagram Ad,No
CUST01701,Other,18-24,Mumbai,Instagram Ad,No
CUST01702,Male,25-30,Chennai,Organic Search,No
CUST01703,Female,25-30,Delhi,Referral,Yes
CUST01704,Female,18-24,Chennai,Google Ad,Yes
CUST01705,Other,18-24,Ahmedabad,Referral,No
CUST01706,Other,25-30,Bangalore,Influencer,No
CUST01707,Female,18-24,Chennai,Instagram Ad,Yes
CUST01708,Female,31-35,Bangalore,Influencer,Yes
CUST01709,Other,25-30,Ahmedabad,Influencer,Yes
CUST01710,Other,25-30,Pune,Instagram Ad,No
CUST01711,Female,36-45,Mumbai,Instagram Ad,Yes
CUST01712,Male,36-45,Mumbai,Google Ad,No
CUST01713,Male,25-30,Mumbai,Instagram Ad,No
CUST01714,Male,36-45,Chennai,Instagram Ad,No
CUST01715,Male,31-35,Delhi,Influencer,No
CUST01716,Female,18-24,Ahmedabad,Influencer,Yes
CUST01717,Male,25-30,Delhi,Google Ad,Yes
CUST01718,Male,25-30,Jaipur,Google Ad,Yes
CUST01719,Other,31-35,Delhi,Referral,No
CUST01720,Male,18-24,Mumbai,Referral,No
CUST01721,Other,31-35,Mumbai,Instagram Ad,No
CUST01722,Other,36-45,Ahmedabad,Instagram Ad,No
CUST01723,Female,18-24,Bangalore,Google Ad,No
CUST01724,Female,36-45,Delhi,Google Ad,No
CUST01725,Female,31-35,Mumbai,Instagram Ad,No
CUST01726,Female,18-24,Mumbai,Instagram Ad,No
CUST01727,Other,18-24,Mumbai,Instagram Ad,No
CUST01728,Female,36-45,Bangalore,Google Ad,No
CUST01729,Other,18-24,Mumbai,Instagram Ad,Yes
CUST01730,Female,25-30,Ahmedabad,Organic Search,No
CUST01731,Male,36-45,Mumbai,Instagram Ad,No
CUST01732,Male,31-35,Mumbai,Google Ad,No
CUST01733,Other,31-35,Pune,Instagram Ad,Yes
CUST01734,Male,25-30,Mumbai,Influencer,No
CUST01735,Male,25-30,Chennai,Google Ad,No
CUST01736,Other,31-35,Kolkata,Organic Search,Yes
CUST01737,Male,25-30,Chennai,Instagram Ad,Yes
CUST01738,Male,36-45,Mumbai,Referral,No
CUST01739,Male,25-30,Mumbai,Referral,No
CUST01740,Female,25-30,Hyderabad,Organic Search,No
CUST01741,Other,25-30,Delhi,Influencer,No
CUST01742,Female,25-30,Mumbai,Referral,No
CUST01743,Male,31-35,Bangalore,Instagram Ad,No
CUST01744,Male,18-24,Bangalore,Google Ad,No
CUST01745,Female,31-35,Chennai,Referral,Yes
CUST01746,Male,18-24,Bangalore,Influencer,No
CUST01747,Other,36-45,Delhi,Google Ad,No
CUST01748,Other,18-24,Mumbai,Influencer,Yes
CUST01749,Other,18-24,Mumbai,Influencer,No
CUST01750,Male,31-35,Ahmedabad,Instagram Ad,No
CUST01751,Other,18-24,Mumbai,Referral,No
CUST01752,Other,25-30,Delhi,Google Ad,Yes
CUST01753,Male,18-24,Mumbai,Instagram Ad,No
CUST01754,Female,18-24,Mumbai,Google Ad,No
CUST01755,Female,18-24,Mumbai,Google Ad,No
CUST01756,Male,25-30,Chennai,Influencer,No
CUST01757,Other,31-35,Bangalore,Instagram Ad,No
CUST01758,Female,25-30,Mumbai,Organic Search,No
CUST01759,Female,25-30,Pune,Google Ad,No
CUST01760,Female,18-24,Bangalore,Google Ad,No
CUST01761,Male,31-35,Delhi,Organic Search,Yes
CUST01762,Female,36-45,Delhi,Organic Search,Yes
CUST01763,Female,18-24,Bangalore,Referral,No
CUST01764,Male,36-45,Bangalore,Google Ad,Yes
CUST01765,Male,31-35,Delhi,Influencer,No
CUST01766,Male,36-45,Bangalore,Organic Search,No
CUST01767,Female,18-24,Pune,Instagram Ad,No
CUST01768,Female,18-24,Mumbai,Google Ad,No
CUST01769,Male,31-35,Mumbai,Google Ad,Yes
CUST01770,Other,25-30,Pune,Google Ad,No
CUST01771,Male,25-30,Chennai,Google Ad,No
CUST01772,Female,31-35,Mumbai,Organic Search,No
CUST01773,Female,25-30,Mumbai,Instagram Ad,No
CUST01774,Male,31-35,Mumbai,Google Ad,No
CUST01775,Other,36-45,Mumbai,Instagram Ad,No
CUST01776,Other,18-24,Mumbai,Influencer,No
CUST01777,Female,18-24,Mumbai,Instagram Ad,Yes
CUST01778,Other,36-45,Bangalore,Organic Search,No
CUST01779,Other,25-30,Mumbai,Google Ad,No
CUST01780,Other,31-35,Mumbai,Organic Search,No
CUST01781,Male,36-45,Mumbai,Google Ad,No
CUST01782,Female,25-30,Bangalore,Instagram Ad,No
CUST01783,Male,25-30,Jaipur,Instagram Ad,No
CUST01784,Other,31-35,Mumbai,Google Ad,No
CUST01785,Female,36-45,Pune,Organic Search,Yes
CUST01786,Male,36-45,Mumbai,Referral,No
CUST01787,Female,36-45,Hyderabad,Referral,Yes
CUST01788,Male,25-30,Pune,Referral,Yes
CUST01789,Female,45+,Ahmedabad,Instagram Ad,No
CUST01790,Male,25-30,Bangalore,Instagram Ad,No
CUST01791,Other,31-35,Bangalore,Organic Search,No
CUST01792,Male,31-35,Mumbai,Referral,No
CUST01793,Other,18-24,Delhi,Google Ad,No
CUST01794,Male,25-30,Hyderabad,Instagram Ad,No
CUST01795,Other,45+,Chennai,Instagram Ad,No
CUST01796,Other,18-24,Bangalore,Referral,No
CUST01797,Male,18-24,Ahmedabad,Organic Search,No
CUST01798,Male,25-30,Pune,Google Ad,No
CUST01799,Female,25-30,Mumbai,Referral,No
CUST01800,Male,18-24,Chennai,Influencer,No
CUST01801,Female,25-30,Mumbai,Google Ad,Yes
CUST01802,Male,36-45,Mumbai,Instagram Ad,No
CUST01803,Female,25-30,Chennai,Google Ad,Yes
CUST01804,Other,18-24,Bangalore,Instagram Ad,No
CUST01805,Male,25-30,Hyderabad,Influencer,No
CUST01806,Other,36-45,Delhi,Instagram Ad,No
CUST01807,Male,36-45,Lucknow,Referral,Yes
CUST01808,Female,36-45,Bangalore,Instagram Ad,No
CUST01809,Male,18-24,Bangalore,Instagram Ad,No
CUST01810,Female,31-35,Kolkata,Organic Search,No
CUST01811,Female,31-35,Ahmedabad,Instagram Ad,No
CUST01812,Male,25-30,Mumbai,Organic Search,No
CUST01813,Other,18-24,Chennai,Referral,No
CUST01814,Male,18-24,Ahmedabad,Instagram Ad,No
CUST01815,Other,18-24,Mumbai,Organic Search,No
CUST01816,Female,18-24,Mumbai,Organic Search,Yes
CUST01817,Male,31-35,Mumbai,Instagram Ad,No
CUST01818,Male,25-30,Delhi,Instagram Ad,No
CUST01819,Other,31-35,Mumbai,Google Ad,No
CUST01820,Male,25-30,Mumbai,Referral,No
CUST01821,Female,25-30,Mumbai,Instagram Ad,No
CUST01822,Male,18-24,Bangalore,Google Ad,No
CUST01823,Female,36-45,Kolkata,Organic Search,Yes
CUST01824,Female,18-24,Bangalore,Instagram Ad,No
CUST01825,Other,18-24,Bangalore,Google Ad,No
CUST01826,Other,18-24,Bangalore,Instagram Ad,No
CUST01827,Female,18-24,Ahmedabad,Referral,No
CUST01828,Other,31-35,Mumbai,Influencer,No
CUST01829,Other,25-30,Delhi,Instagram Ad,No
CUST01830,Female,18-24,Pune,Google Ad,No
CUST01831,Male,18-24,Bangalore,Google Ad,No
CUST01832,Male,18-24,Mumbai,Instagram Ad,No
CUST01833,Other,18-24,Pune,Instagram Ad,No
CUST01834,Other,36-45,Bangalore,Google Ad,Yes
CUST01835,Female,18-24,Delhi,Organic Search,No
CUST01836,Female,36-45,Delhi,Organic Search,No
CUST01837,Female,25-30,Delhi,Google Ad,No
CUST01838,Female,31-35,Jaipur,Instagram Ad,Yes
CUST01839,Male,25-30,Bangalore,Instagram Ad,No
CUST01840,Female,45+,Jaipur,Instagram Ad,No
CUST01841,Female,31-35,Bangalore,Google Ad,No
CUST01842,Other,25-30,Delhi,Google Ad,No
CUST01843,Female,18-24,Ahmedabad,Organic Search,No
CUST01844,Other,18-24,Pune,Instagram Ad,Yes
CUST01845,Female,25-30,Bangalore,Organic Search,Yes
CUST01846,Female,25-30,Mumbai,Influencer,No
CUST01847,Other,31-35,Delhi,Instagram Ad,No
CUST01848,Male,25-30,Bangalore,Organic Search,Yes
CUST01849,Male,31-35,Bangalore,Instagram Ad,Yes
CUST01850,Other,18-24,Ahmedabad,Organic Search,Yes
CUST01851,Other,18-24,Hyderabad,Organic Search,No
CUST01852,Male,25-30,Mumbai,Organic Search,No
CUST01853,Other,18-24,Pune,Google Ad,No
CUST01854,Other,18-24,Chennai,Google Ad,No
CUST01855,Other,25-30,Mumbai,Instagram Ad,No
CUST01856,Other,18-24,Hyderabad,Google Ad,No
CUST01857,Other,25-30,Delhi,Instagram Ad,No
CUST01858,Male,31-35,Hyderabad,Instagram Ad,No
CUST01859,Other,18-24,Mumbai,Instagram Ad,No
CUST01860,Male,18-24,Delhi,Instagram Ad,Yes
CUST01861,Female,31-35,Mumbai,Instagram Ad,No
CUST01862,Male,25-30,Hyderabad,Google Ad,No
CUST01863,Female,31-35,Mumbai,Google Ad,No
CUST01864,Male,18-24,Pune,Referral,No
CUST01865,Male,31-35,Bangalore,Instagram Ad,No
CUST01866,Other,25-30,Delhi,Influencer,No
CUST01867,Male,25-30,Delhi,Referral,No
CUST01868,Male,31-35,Delhi,Referral,Yes
CUST01869,Other,36-45,Bangalore,Google Ad,No
CUST01870,Female,31-35,Mumbai,Referral,No
CUST01871,Male,25-30,Mumbai,Google Ad,No
CUST01872,Other,25-30,Hyderabad,Google Ad,No
CUST01873,Female,25-30,Chennai,Instagram Ad,No
CUST01874,Male,25-30,Pune,Referral,Yes
CUST01875,Male,18-24,Kolkata,Instagram Ad,No
CUST01876,Male,25-30,Kolkata,Instagram Ad,Yes
CUST01877,Female,25-30,Jaipur,Google Ad,No
CUST01878,Female,31-35,Ahmedabad,Referral,No
CUST01879,Male,18-24,Mumbai,Organic Search,No
CUST01880,Male,25-30,Delhi,Referral,Yes
CUST01881,Female,25-30,Bangalore,Google Ad,No
CUST01882,Other,25-30,Pune,Organic Search,No
CUST01883,Female,31-35,Delhi,Instagram Ad,Yes
CUST01884,Other,18-24,Bangalore,Referral,No
CUST01885,Other,31-35,Delhi,Google Ad,No
CUST01886,Other,18-24,Mumbai,Organic Search,No
CUST01887,Male,18-24,Mumbai,Referral,No
CUST01888,Male,36-45,Hyderabad,Influencer,No
CUST01889,Other,31-35,Bangalore,Organic Search,No
CUST01890,Other,18-24,Bangalore,Google Ad,No
CUST01891,Other,31-35,Hyderabad,Instagram Ad,No
CUST01892,Female,25-30,Ahmedabad,Influencer,Yes
CUST01893,Male,36-45,Mumbai,Google Ad,No
CUST01894,Other,18-24,Hyderabad,Instagram Ad,Yes
CUST01895,Other,25-30,Hyderabad,Influencer,No
CUST01896,Female,31-35,Delhi,Instagram Ad,Yes
CUST01897,Male,25-30,Hyderabad,Google Ad,No
CUST01898,Other,25-30,Mumbai,Instagram Ad,No
CUST01899,Male,31-35,Ahmedabad,Instagram Ad,No
CUST01900,Other,18-24,Mumbai,Influencer,No
CUST01901,Female,31-35,Mumbai,Organic Search,No
CUST01902,Female,25-30,Hyderabad,Instagram Ad,No
CUST01903,Male,25-30,Mumbai,Instagram Ad,Yes
CUST01904,Female,36-45,Delhi,Instagram Ad,No
CUST01905,Male,25-30,Hyderabad,Influencer,No
CUST01906,Other,36-45,Pune,Instagram Ad,No
CUST01907,Female,25-30,Pune,Referral,No
CUST01908,Other,36-45,Chennai,Google Ad,No
CUST01909,Other,25-30,Lucknow,Organic Search,Yes
CUST01910,Female,25-30,Pune,Instagram Ad,Yes
CUST01911,Female,25-30,Delhi,Google Ad,No
CUST01912,Female,18-24,Hyderabad,Google Ad,Yes
CUST01913,Other,25-30,Pune,Instagram Ad,Yes
CUST01914,Male,18-24,Chennai,Referral,No
CUST01915,Male,31-35,Hyderabad,Google Ad,No
CUST01916,Other,18-24,Pune,Referral,No
CUST01917,Other,25-30,Delhi,Organic Search,No
CUST01918,Other,36-45,Delhi,Referral,No
CUST01919,Female,36-45,Bangalore,Google Ad,No
CUST01920,Male,31-35,Jaipur,Instagram Ad,Yes
CUST01921,Male,36-45,Bangalore,Organic Search,No
CUST01922,Male,18-24,Chennai,Organic Search,No
CUST01923,Male,25-30,Kolkata,Instagram Ad,No
CUST01924,Male,18-24,Pune,Influencer,No
CUST01925,Male,25-30,Hyderabad,Instagram Ad,No
CUST01926,Other,45+,Chennai,Organic Search,No
CUST01927,Other,18-24,Mumbai,Google Ad,No
CUST01928,Female,25-30,Kolkata,Instagram Ad,No
CUST01929,Other,18-24,Bangalore,Instagram Ad,No
CUST01930,Other,18-24,Ahmedabad,Google Ad,No
CUST01931,Male,25-30,Ahmedabad,Instagram Ad,No
CUST01932,Female,36-45,Mumbai,Instagram Ad,No
CUST01933,Male,36-45,Bangalore,Google Ad,Yes
CUST01934,Female,18-24,Chennai,Instagram Ad,No
CUST01935,Other,36-45,Mumbai,Organic Search,Yes
CUST01936,Other,31-35,Mumbai,Organic Search,No
CUST01937,Male,25-30,Pune,Instagram Ad,No
CUST01938,Male,25-30,Hyderabad,Instagram Ad,No
CUST01939,Male,18-24,Bangalore,Instagram Ad,No
CUST01940,Other,18-24,Kolkata,Influencer,Yes
CUST01941,Other,31-35,Mumbai,Google Ad,No
CUST01942,Other,31-35,Pune,Instagram Ad,No
CUST01943,Female,18-24,Hyderabad,Google Ad,No
CUST01944,Male,18-24,Delhi,Instagram Ad,Yes
CUST01945,Female,25-30,Chennai,Influencer,No
CUST01946,Other,25-30,Mumbai,Referral,Yes
CUST01947,Other,36-45,Bangalore,Instagram Ad,No
CUST01948,Female,18-24,Pune,Google Ad,Yes
CUST01949,Male,25-30,Pune,Organic Search,Yes
CUST01950,Male,36-45,Mumbai,Instagram Ad,No
CUST01951,Other,18-24,Mumbai,Influencer,No
CUST01952,Other,18-24,Mumbai,Organic Search,No
CUST01953,Other,18-24,Mumbai,Instagram Ad,Yes
CUST01954,Male,18-24,Bangalore,Instagram Ad,No
CUST01955,Female,18-24,Jaipur,Influencer,No
CUST01956,Other,25-30,Delhi,Google Ad,No
CUST01957,Other,25-30,Kolkata,Influencer,No
CUST01958,Female,25-30,Mumbai,Instagram Ad,No
CUST01959,Male,18-24,Kolkata,Instagram Ad,No
CUST01960,Other,31-35,Hyderabad,Google Ad,No
CUST01961,Male,25-30,Bangalore,Instagram Ad,No
CUST01962,Other,36-45,Pune,Referral,No
CUST01963,Male,18-24,Mumbai,Instagram Ad,No
CUST01964,Female,31-35,Delhi,Google Ad,No
CUST01965,Other,25-30,Delhi,Instagram Ad,Yes
CUST01966,Other,18-24,Mumbai,Instagram Ad,No
CUST01967,Other,25-30,Lucknow,Instagram Ad,No
CUST01968,Other,25-30,Mumbai,Referral,Yes
CUST01969,Other,36-45,Ahmedabad,Google Ad,No
CUST01970,Female,31-35,Delhi,Organic Search,Yes
CUST01971,Other,18-24,Bangalore,Google Ad,No
CUST01972,Other,18-24,Chennai,Instagram Ad,No
CUST01973,Male,25-30,Bangalore,Instagram Ad,No
CUST01974,Other,31-35,Bangalore,Google Ad,No
CUST01975,Male,31-35,Bangalore,Instagram Ad,No
CUST01976,Female,25-30,Delhi,Instagram Ad,No
CUST01977,Male,18-24,Lucknow,Instagram Ad,No
CUST01978,Male,25-30,Bangalore,Referral,No
CUST01979,Female,25-30,Mumbai,Instagram Ad,Yes
CUST01980,Female,31-35,Mumbai,Instagram Ad,No
CUST01981,Male,31-35,Hyderabad,Instagram Ad,Yes
CUST01982,Male,36-45,Delhi,Referral,No
CUST01983,Female,31-35,Mumbai,Referral,No
CUST01984,Female,25-30,Delhi,Instagram Ad,Yes
CUST01985,Female,25-30,Pune,Google Ad,No
CUST01986,Female,25-30,Pune,Influencer,Yes
CUST01987,Female,25-30,Mumbai,Organic Search,No
CUST01988,Male,36-45,Delhi,Influencer,Yes
CUST01989,Female,31-35,Mumbai,Influencer,No
CUST01990,Other,31-35,Kolkata,Instagram Ad,Yes
CUST01991,Other,36-45,Delhi,Instagram Ad,No
CUST01992,Other,25-30,Mumbai,Instagram Ad,Yes
CUST01993,Other,25-30,Ahmedabad,Influencer,No
CUST01994,Female,18-24,Ahmedabad,Google Ad,Yes
CUST01995,Other,36-45,Chennai,Organic Search,No
CUST01996,Male,18-24,Mumbai,Organic Search,Yes
CUST01997,Other,25-30,Chennai,Referral,No
CUST01998,Female,31-35,Kolkata,Organic Search,Yes
CUST01999,Other,18-24,Delhi,Instagram Ad,No
CUST02000,Male,18-24,Bangalore,Influencer,Yes
CUST02001,Female,31-35,Hyderabad,Instagram Ad,No
CUST02002,Female,25-30,Delhi,Referral,No
CUST02003,Female,31-35,Mumbai,Referral,No
CUST02004,Other,31-35,Delhi,Organic Search,No
CUST02005,Other,25-30,Pune,Google Ad,No
CUST02006,Female,25-30,Kolkata,Referral,No
CUST02007,Other,18-24,Bangalore,Referral,Yes
CUST02008,Male,25-30,Chennai,Google Ad,No
CUST02009,Female,18-24,Mumbai,Referral,Yes
CUST02010,Male,18-24,Kolkata,Instagram Ad,No
CUST02011,Male,45+,Delhi,Instagram Ad,No
CUST02012,Other,25-30,Mumbai,Organic Search,Yes
CUST02013,Other,36-45,Mumbai,Instagram Ad,Yes
CUST02014,Female,45+,Hyderabad,Referral,No
CUST02015,Male,25-30,Delhi,Google Ad,No
CUST02016,Other,31-35,Delhi,Influencer,Yes
CUST02017,Male,45+,Mumbai,Google Ad,No
CUST02018,Other,25-30,Pune,Google Ad,No
CUST02019,Male,31-35,Hyderabad,Referral,Yes
CUST02020,Female,31-35,Pune,Google Ad,No
CUST02021,Other,25-30,Mumbai,Instagram Ad,Yes
CUST02022,Female,31-35,Hyderabad,Influencer,No
CUST02023,Male,18-24,Kolkata,Referral,No
CUST02024,Male,25-30,Lucknow,Google Ad,No
CUST02025,Female,18-24,Mumbai,Google Ad,No
