order_id,customer_id,city,gender,age_group,channel,is_subscriber,order_date,product_name,category,unit_price,quantity,revenue,discount_pct,returned,order_month,cohort_month,cohort_index
ORD000746,CUST00894,Lucknow,Female,36-45,Referral,No,2024-09-18,Sanitary Pads - Heavy Flow,Wellness,249,1,249,15,No,2024-09,2023-05,16
ORD003506,CUST01622,Bangalore,Male,18-24,Influencer,No,2024-09-19,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2024-09,2023-10,11
ORD002882,CUST02651,Mumbai,Female,18-24,Organic Search,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2024-09,2023-01,20
ORD004656,CUST00783,Kolkata,Other,45+,Referral,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,1,199,5,No,2024-09,2024-09,0
ORD001815,CUST02626,Mumbai,Male,18-24,Organic Search,No,2024-09-19,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No,2024-09,2023-02,19
ORD006723,CUST01646,Jaipur,Other,36-45,Organic Search,Yes,2024-09-19,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No,2024-09,2023-03,18
ORD001924,CUST00903,Jaipur,Male,36-45,Organic Search,Yes,2024-09-19,Protein Bar - Coffee,Nutrition,180,1,180,10,No,2024-09,2023-01,20
ORD007838,CUST02679,Chennai,Male,36-45,Influencer,Yes,2024-09-19,Protein Bar - Coffee,Nutrition,180,1,180,10,No,2024-09,2024-09,0
ORD003136,CUST02857,Delhi,Male,36-45,Instagram Ad,No,2024-09-19,Shampoo - Anti Dandruff,Haircare,349,1,349,10,No,2024-09,2024-03,6
ORD005700,CUST01194,Chennai,Female,18-24,Instagram Ad,No,2024-09-19,Vitamin C Serum,Skincare,599,3,1797,0,No,2024-09,2023-02,19
ORD007571,CUST02227,Pune,Male,31-35,Organic Search,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,3,597,10,No,2024-09,2024-09,0
ORD006124,CUST00712,Delhi,Female,25-30,Referral,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,1,199,5,No,2024-09,2023-08,13
ORD005720,CUST01680,Bangalore,Other,18-24,Instagram Ad,No,2024-09-19,Sanitary Pads - Regular,Wellness,199,2,398,5,No,2024-09,2023-03,18
ORD000254,CUST01326,Mumbai,Male,31-35,Referral,No,2024-09-19,Cat Treats - Tuna,Pet Care,249,1,249,15,No,2024-09,2023-04,17
ORD004352,CUST02539,Mumbai,Male,25-30,Referral,No,2024-09-19,Moisturiser SPF 50,Skincare,499,1,499,5,No,2024-09,2023-05,16
ORD002405,CUST02817,Ahmedabad,Female,31-35,Organic Search,Yes,2024-09-19,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2024-09,2023-03,18
ORD002666,CUST01500,Chennai,Other,25-30,Google Ad,Yes,2024-09-20,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No,2024-09,2023-06,15
ORD004018,CUST02097,Bangalore,Other,18-24,Influencer,No,2024-09-20,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2024-09,2023-05,16
ORD006453,CUST02202,Kolkata,Male,31-35,Google Ad,No,2024-09-20,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2024-09,2024-07,2
ORD000734,CUST02257,Delhi,Other,25-30,Google Ad,Yes,2024-09-20,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2024-09,2023-07,14
ORD006615,CUST00226,Mumbai,Male,18-24,Instagram Ad,No,2024-09-20,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No,2024-09,2023-03,18
ORD006498,CUST01740,Hyderabad,Female,25-30,Organic Search,No,2024-09-20,Protein Bar - Dark Chocolate,Nutrition,180,2,360,5,No,2024-09,2023-02,19
ORD000300,CUST02040,Delhi,Male,31-35,Google Ad,No,2024-09-20,Sanitary Pads - Regular,Wellness,199,3,597,10,No,2024-09,2023-10,11
ORD000155,CUST00283,Delhi,Other,25-30,Organic Search,No,2024-09-20,Dog Food - Chicken 1kg,Pet Care,599,2,1198,0,No,2024-09,2024-09,0
ORD001663,CUST02009,Mumbai,Female,18-24,Referral,Yes,2024-09-20,Vitamin C Serum,Skincare,599,3,1797,0,No,2024-09,2023-05,16
ORD006733,CUST00978,Delhi,Male,25-30,Instagram Ad,No,2024-09-20,Cat Treats - Tuna,Pet Care,249,3,747,0,No,2024-09,2024-09,0
ORD001585,CUST00213,Pune,Male,25-30,Instagram Ad,No,2024-09-20,Moisturiser SPF 50,Skincare,499,2,998,15,No,2024-09,2023-03,18
ORD001434,CUST01312,Pune,Female,31-35,Referral,No,2024-09-20,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No,2024-09,2023-04,17
ORD001304,CUST01984,Delhi,Female,25-30,Instagram Ad,Yes,2024-09-20,Cat Treats - Tuna,Pet Care,249,1,249,15,No,2024-09,2023-03,18
ORD000714,CUST02275,Mumbai,Female,25-30,Influencer,No,2024-09-20,Face Wash - Charcoal,Skincare,299,2,598,0,No,2024-09,2023-07,14
ORD005603,CUST02839,Pune,Other,18-24,Referral,Yes,2024-09-20,Vitamin C Serum,Skincare,599,1,599,0,No,2024-09,2023-01,20
ORD006664,CUST02256,Kolkata,Male,18-24,Google Ad,No,2024-09-21,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2024-09,2024-09,0
ORD001517,CUST00976,Delhi,Male,25-30,Influencer,No,2024-09-21,Vitamin C Serum,Skincare,599,1,599,15,No,2024-09,2023-04,17
ORD006610,CUST02756,Mumbai,Male,31-35,Influencer,No,2024-09-21,Face Wash - Charcoal,Skincare,299,1,299,0,No,2024-09,2024-09,0
ORD001008,CUST00880,Delhi,Male,18-24,Instagram Ad,Yes,2024-09-21,Protein Bar - Coffee,Nutrition,180,3,540,0,No,2024-09,2023-07,14
ORD007489,CUST02318,Delhi,Male,18-24,Instagram Ad,No,2024-09-21,Muesli - No Added Sugar,Nutrition,299,1,299,5,No,2024-09,2024-09,0
ORD003317,CUST02560,Delhi,Female,31-35,Referral,No,2024-09-21,Shampoo - Anti Dandruff,Haircare,349,3,1047,5,No,2024-09,2024-02,7
ORD000467,CUST00543,Delhi,Female,31-35,Organic Search,Yes,2024-09-22,Moisturiser SPF 50,Skincare,499,1,499,5,No,2024-09,2024-09,0
ORD006233,CUST01091,Pune,Female,18-24,Referral,No,2024-09-22,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No,2024-09,2024-09,0
ORD000511,CUST00463,Pune,Female,36-45,Instagram Ad,No,2024-09-22,Shampoo - Anti Dandruff,Haircare,349,2,698,15,No,2024-09,2023-05,16
ORD002312,CUST00587,Hyderabad,Female,36-45,Organic Search,No,2024-09-22,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2024-09,2023-04,17
ORD006659,CUST02299,Chennai,Male,36-45,Referral,Yes,2024-09-22,Sanitary Pads - Heavy Flow,Wellness,249,3,747,0,No,2024-09,2024-04,5
ORD004969,CUST01656,Bangalore,Other,18-24,Google Ad,No,2024-09-22,Protein Bar - Peanut Butter,Nutrition,180,2,360,10,No,2024-09,2023-02,19
ORD006975,CUST02509,Ahmedabad,Male,36-45,Organic Search,No,2024-09-22,Muesli - No Added Sugar,Nutrition,299,1,299,15,No,2024-09,2024-03,6
ORD002739,CUST02729,Ahmedabad,Male,18-24,Referral,Yes,2024-09-22,Dog Food - Chicken 1kg,Pet Care,599,3,1797,0,No,2024-09,2023-02,19
ORD002051,CUST02117,Delhi,Female,45+,Google Ad,No,2024-09-22,Shampoo - Anti Dandruff,Haircare,349,2,698,15,No,2024-09,2023-06,15
ORD004198,CUST01901,Mumbai,Female,31-35,Organic Search,No,2024-09-22,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2024-09,2023-12,9
ORD004148,CUST00865,Hyderabad,Male,25-30,Organic Search,No,2024-09-22,Face Wash - Charcoal,Skincare,299,1,299,10,No,2024-09,2023-01,20
ORD000379,CUST01203,Kolkata,Other,18-24,Instagram Ad,No,2024-09-22,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2024-09,2024-09,0
ORD006822,CUST02982,Kolkata,Female,25-30,Instagram Ad,Yes,2024-09-23,Vitamin C Serum,Skincare,599,3,1797,0,No,2024-09,2024-02,7
ORD006572,CUST00876,Chennai,Male,25-30,Influencer,Yes,2024-09-23,Moisturiser SPF 50,Skincare,499,1,499,5,No,2024-09,2024-05,4
ORD003245,CUST00691,Mumbai,Male,18-24,Organic Search,No,2024-09-23,Moisturiser SPF 50,Skincare,499,2,998,0,No,2024-09,2023-05,16
ORD005467,CUST02895,Ahmedabad,Male,31-35,Organic Search,No,2024-09-23,Dog Food - Chicken 1kg,Pet Care,599,2,1198,0,No,2024-09,2024-08,1
ORD005040,CUST01476,Bangalore,Other,31-35,Instagram Ad,No,2024-09-23,Protein Bar - Peanut Butter,Nutrition,180,1,180,15,No,2024-09,2023-11,10
ORD001950,CUST01684,Delhi,Other,36-45,Instagram Ad,No,2024-09-23,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No,2024-09,2024-09,0
ORD002181,CUST01137,Chennai,Male,25-30,Instagram Ad,No,2024-09-23,Vitamin C Serum,Skincare,599,1,599,5,No,2024-09,2023-02,19
ORD002799,CUST01067,Bangalore,Other,31-35,Organic Search,Yes,2024-09-23,Face Wash - Charcoal,Skincare,299,1,299,5,No,2024-09,2023-04,17
ORD005542,CUST02917,Delhi,Female,31-35,Organic Search,No,2024-09-23,Peanut Butter - Crunchy,Nutrition,349,1,349,5,No,2024-09,2024-01,8
ORD005510,CUST00041,Pune,Male,25-30,Organic Search,No,2024-09-23,Protein Bar - Peanut Butter,Nutrition,180,2,360,5,No,2024-09,2024-04,5
ORD006358,CUST02530,Pune,Female,18-24,Instagram Ad,No,2024-09-23,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2024-09,2023-04,17
ORD006696,CUST01737,Chennai,Male,25-30,Instagram Ad,Yes,2024-09-23,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No,2024-09,2023-06,15
ORD000095,CUST00524,Bangalore,Other,18-24,Instagram Ad,No,2024-09-24,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2024-09,2023-01,20
ORD006258,CUST01071,Hyderabad,Male,18-24,Instagram Ad,Yes,2024-09-24,Protein Bar - Coffee,Nutrition,180,3,540,0,No,2024-09,2024-03,6
ORD004355,CUST00721,Kolkata,Female,25-30,Instagram Ad,Yes,2024-09-24,Protein Bar - Coffee,Nutrition,180,2,360,5,No,2024-09,2023-04,17
ORD003721,CUST00575,Mumbai,Male,18-24,Instagram Ad,No,2024-09-24,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2024-09,2023-01,20
ORD001825,CUST01654,Mumbai,Other,18-24,Instagram Ad,No,2024-09-24,Vitamin C Serum,Skincare,599,1,599,0,No,2024-09,2023-04,17
ORD006036,CUST01935,Mumbai,Other,36-45,Organic Search,Yes,2024-09-24,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2024-09,2023-03,18
ORD005022,CUST01907,Pune,Female,25-30,Referral,No,2024-09-24,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No,2024-09,2023-01,20
ORD006955,CUST01588,Hyderabad,Other,25-30,Instagram Ad,No,2024-09-24,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2024-09,2023-04,17
ORD005705,CUST01346,Bangalore,Male,18-24,Instagram Ad,Yes,2024-09-24,Face Wash - Charcoal,Skincare,299,3,897,5,No,2024-09,2023-08,13
ORD001063,CUST00198,Jaipur,Male,25-30,Instagram Ad,No,2024-09-24,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No,2024-09,2023-02,19
ORD004097,CUST02541,Pune,Other,25-30,Google Ad,No,2024-09-24,Protein Bar - Dark Chocolate,Nutrition,180,1,180,15,No,2024-09,2023-04,17
ORD000320,CUST01670,Delhi,Female,31-35,Google Ad,No,2024-09-24,Vitamin C Serum,Skincare,599,1,599,15,No,2024-09,2024-09,0
ORD002784,CUST02994,Pune,Male,25-30,Instagram Ad,No,2024-09-25,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No,2024-09,2023-01,20
ORD001882,CUST02871,Delhi,Other,31-35,Google Ad,No,2024-09-25,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2024-09,2023-09,12
ORD003788,CUST01922,Chennai,Male,18-24,Organic Search,No,2024-09-25,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2024-09,2024-01,8
ORD000166,CUST00781,Delhi,Other,18-24,Instagram Ad,No,2024-09-25,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2024-09,2023-02,19
ORD005084,CUST00839,Bangalore,Other,36-45,Instagram Ad,Yes,2024-09-25,Shampoo - Anti Dandruff,Haircare,349,2,698,15,No,2024-09,2023-03,18
ORD001298,CUST00252,Pune,Female,31-35,Organic Search,No,2024-09-25,Peanut Butter - Crunchy,Nutrition,349,1,349,15,No,2024-09,2024-09,0
ORD001658,CUST02162,Bangalore,Other,25-30,Google Ad,Yes,2024-09-25,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No,2024-09,2024-03,6
ORD007066,CUST00444,Jaipur,Female,36-45,Referral,No,2024-09-25,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2024-09,2023-02,19
ORD006083,CUST02192,Chennai,Other,18-24,Referral,Yes,2024-09-25,Face Wash - Charcoal,Skincare,299,1,299,0,No,2024-09,2023-01,20
ORD005311,CUST02083,Bangalore,Male,36-45,Organic Search,No,2024-09-25,Moisturiser SPF 50,Skincare,499,1,499,5,No,2024-09,2023-03,18
ORD000869,CUST00472,Bangalore,Male,18-24,Instagram Ad,Yes,2024-09-25,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2024-09,2023-04,17
ORD002953,CUST01654,Mumbai,Other,18-24,Instagram Ad,No,2024-09-25,Protein Bar - Coffee,Nutrition,180,1,180,0,No,2024-09,2023-04,17
ORD003640,CUST00519,Kolkata,Male,18-24,Referral,No,2024-09-25,Muesli - No Added Sugar,Nutrition,299,1,299,0,No,2024-09,2024-09,0
ORD001128,CUST02235,Ahmedabad,Male,18-24,Google Ad,No,2024-09-25,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2024-09,2023-02,19
ORD007557,CUST00094,Hyderabad,Other,18-24,Instagram Ad,No,2024-09-25,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2024-09,2023-05,16
ORD001344,CUST01981,Hyderabad,Male,31-35,Instagram Ad,Yes,2024-09-25,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2024-09,2023-04,17
ORD007694,CUST02001,Hyderabad,Female,31-35,Instagram Ad,No,2024-09-25,Moisturiser SPF 50,Skincare,499,1,499,0,No,2024-09,2024-05,4
ORD007068,CUST02263,Bangalore,Other,45+,Referral,No,2024-09-26,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No,2024-09,2023-07,14
ORD003488,CUST02530,Pune,Female,18-24,Instagram Ad,No,2024-09-26,Shampoo - Anti Dandruff,Haircare,349,2,698,0,No,2024-09,2023-04,17
ORD001390,CUST00591,Bangalore,Male,18-24,Instagram Ad,No,2024-09-26,Muesli - No Added Sugar,Nutrition,299,1,299,0,No,2024-09,2023-02,19
ORD001166,CUST02194,Bangalore,Male,25-30,Influencer,Yes,2024-09-26,Sanitary Pads - Heavy Flow,Wellness,249,1,249,0,No,2024-09,2023-06,15
ORD002258,CUST02879,Delhi,Female,36-45,Organic Search,No,2024-09-26,Muesli - No Added Sugar,Nutrition,299,1,299,0,No,2024-09,2023-05,16
ORD004104,CUST01905,Hyderabad,Male,25-30,Influencer,No,2024-09-26,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2024-09,2024-09,0
ORD000664,CUST02345,Bangalore,Male,31-35,Referral,No,2024-09-26,Dog Food - Chicken 1kg,Pet Care,599,2,1198,10,No,2024-09,2023-05,16
ORD000341,CUST02690,Chennai,Male,18-24,Instagram Ad,No,2024-09-26,Vitamin C Serum,Skincare,599,2,1198,0,No,2024-09,2024-09,0
ORD006008,CUST02707,Bangalore,Male,31-35,Instagram Ad,No,2024-09-26,Cat Treats - Tuna,Pet Care,249,2,498,0,No,2024-09,2024-04,5
ORD001916,CUST02528,Mumbai,Other,25-30,Instagram Ad,Yes,2024-09-26,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2024-09,2023-09,12
ORD002073,CUST00218,Jaipur,Other,36-45,Google Ad,No,2024-09-27,Peanut Butter - Crunchy,Nutrition,349,3,1047,5,No,2024-09,2024-04,5
ORD000835,CUST01379,Hyderabad,Other,36-45,Instagram Ad,No,2024-09-27,Cat Treats - Tuna,Pet Care,249,2,498,10,No,2024-09,2023-02,19
ORD004119,CUST02431,Bangalore,Other,31-35,Organic Search,No,2024-09-27,Sanitary Pads - Regular,Wellness,199,2,398,15,No,2024-09,2024-09,0
ORD001666,CUST01175,Bangalore,Female,25-30,Instagram Ad,No,2024-09-27,Face Wash - Charcoal,Skincare,299,3,897,0,No,2024-09,2023-01,20
ORD005406,CUST00134,Bangalore,Male,45+,Referral,No,2024-09-27,Protein Bar - Peanut Butter,Nutrition,180,3,540,0,No,2024-09,2023-01,20
ORD002886,CUST02798,Pune,Female,25-30,Organic Search,Yes,2024-09-27,Protein Bar - Dark Chocolate,Nutrition,180,3,540,10,No,2024-09,2023-12,9
ORD000987,CUST01769,Mumbai,Male,31-35,Google Ad,Yes,2024-09-27,Dog Food - Chicken 1kg,Pet Care,599,1,599,5,No,2024-09,2023-01,20
ORD000210,CUST02140,Pune,Other,18-24,Referral,No,2024-09-27,Face Wash - Charcoal,Skincare,299,2,598,10,No,2024-09,2024-01,8
ORD003964,CUST00851,Mumbai,Female,18-24,Influencer,No,2024-09-27,Vitamin C Serum,Skincare,599,2,1198,0,No,2024-09,2024-04,5
ORD005758,CUST01291,Mumbai,Male,31-35,Instagram Ad,No,2024-09-27,Vitamin C Serum,Skincare,599,1,599,0,No,2024-09,2023-03,18
ORD002915,CUST01236,Bangalore,Male,25-30,Referral,No,2024-09-27,Vitamin C Serum,Skincare,599,2,1198,0,No,2024-09,2023-01,20
ORD001917,CUST02404,Mumbai,Other,36-45,Influencer,No,2024-09-27,Face Wash - Charcoal,Skincare,299,3,897,0,No,2024-09,2024-09,0
ORD003211,CUST02116,Ahmedabad,Other,45+,Instagram Ad,No,2024-09-28,Muesli - No Added Sugar,Nutrition,299,1,299,0,No,2024-09,2024-09,0
ORD006214,CUST02356,Bangalore,Male,36-45,Organic Search,No,2024-09-28,Face Wash - Charcoal,Skincare,299,1,299,5,No,2024-09,2024-07,2
ORD007678,CUST00378,Chennai,Male,31-35,Referral,No,2024-09-28,Face Wash - Charcoal,Skincare,299,1,299,10,No,2024-09,2024-09,0
ORD007516,CUST00707,Kolkata,Male,25-30,Organic Search,Yes,2024-09-28,Vitamin C Serum,Skincare,599,2,1198,0,No,2024-09,2023-04,17
ORD004237,CUST02395,Hyderabad,Female,31-35,Instagram Ad,Yes,2024-09-28,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No,2024-09,2023-11,10
ORD000578,CUST00256,Delhi,Female,31-35,Influencer,No,2024-09-29,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2024-09,2023-05,16
ORD003685,CUST01846,Mumbai,Female,25-30,Influencer,No,2024-09-29,Vitamin C Serum,Skincare,599,1,599,0,No,2024-09,2023-04,17
ORD003553,CUST00945,Pune,Other,36-45,Organic Search,No,2024-09-29,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2024-09,2024-01,8
ORD001827,CUST01469,Chennai,Female,31-35,Google Ad,No,2024-09-29,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2024-09,2023-02,19
ORD005637,CUST00472,Bangalore,Male,18-24,Instagram Ad,Yes,2024-09-29,Face Wash - Charcoal,Skincare,299,1,299,0,No,2024-09,2023-04,17
ORD004852,CUST01961,Bangalore,Male,25-30,Instagram Ad,No,2024-09-29,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2024-09,2023-09,12
ORD002245,CUST02306,Pune,Female,18-24,Google Ad,No,2024-09-29,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2024-09,2023-09,12
ORD003887,CUST00553,Ahmedabad,Other,25-30,Referral,No,2024-09-30,Cat Treats - Tuna,Pet Care,249,1,249,0,No,2024-09,2024-09,0
ORD005371,CUST00871,Pune,Female,18-24,Instagram Ad,No,2024-09-30,Face Wash - Charcoal,Skincare,299,3,897,0,No,2024-09,2023-02,19
ORD005883,CUST02741,Bangalore,Female,25-30,Google Ad,No,2024-09-30,Muesli - No Added Sugar,Nutrition,299,1,299,15,No,2024-09,2024-09,0
ORD005512,CUST00498,Hyderabad,Male,25-30,Referral,Yes,2024-09-30,Vitamin C Serum,Skincare,599,1,599,0,No,2024-09,2024-05,4
ORD002298,CUST02770,Delhi,Male,25-30,Instagram Ad,No,2024-09-30,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2024-09,2023-07,14
ORD003625,CUST00598,Hyderabad,Other,31-35,Google Ad,Yes,2024-09-30,Vitamin C Serum,Skincare,599,1,599,5,No,2024-09,2023-10,11
ORD004188,CUST01661,Chennai,Male,31-35,Google Ad,No,2024-09-30,Shampoo - Anti Dandruff,Haircare,349,1,349,15,No,2024-09,2023-08,13
ORD007373,CUST01348,Kolkata,Female,25-30,Instagram Ad,No,2024-09-30,Protein Bar - Peanut Butter,Nutrition,180,1,180,15,No,2024-09,2024-09,0
ORD006642,CUST01057,Hyderabad,Other,25-30,Google Ad,No,2024-10-01,Face Wash - Charcoal,Skincare,299,1,299,0,No,2024-10,2024-01,9
ORD006632,CUST01715,Delhi,Male,31-35,Influencer,No,2024-10-01,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2024-10,2023-06,16
ORD002569,CUST00553,Ahmedabad,Other,25-30,Referral,No,2024-10-01,Sanitary Pads - Heavy Flow,Wellness,249,2,498,0,No,2024-10,2024-09,1
ORD003886,CUST00628,Ahmedabad,Female,36-45,Instagram Ad,No,2024-10-01,Protein Bar - Dark Chocolate,Nutrition,180,1,180,10,No,2024-10,2023-05,17
ORD007026,CUST02566,Hyderabad,Female,31-35,Organic Search,No,2024-10-01,Protein Bar - Coffee,Nutrition,180,2,360,0,No,2024-10,2023-05,17
ORD001281,CUST01541,Delhi,Female,18-24,Instagram Ad,No,2024-10-02,Protein Bar - Peanut Butter,Nutrition,180,1,180,5,No,2024-10,2024-02,8
ORD006713,CUST02315,Mumbai,Male,18-24,Referral,Yes,2024-10-02,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2024-10,2024-04,6
ORD001883,CUST02171,Chennai,Female,18-24,Instagram Ad,No,2024-10-02,Face Wash - Charcoal,Skincare,299,1,299,0,No,2024-10,2024-10,0
ORD002130,CUST01646,Jaipur,Other,36-45,Organic Search,Yes,2024-10-02,Dog Food - Chicken 1kg,Pet Care,599,1,599,10,No,2024-10,2023-03,19
ORD006497,CUST01473,Bangalore,Other,31-35,Organic Search,No,2024-10-02,Peanut Butter - Crunchy,Nutrition,349,2,698,0,No,2024-10,2023-04,18
ORD002118,CUST01786,Mumbai,Male,36-45,Referral,No,2024-10-02,Face Wash - Charcoal,Skincare,299,1,299,0,No,2024-10,2023-04,18
ORD005360,CUST02072,Kolkata,Female,25-30,Google Ad,Yes,2024-10-02,Protein Bar - Dark Chocolate,Nutrition,180,1,180,5,No,2024-10,2023-04,18
ORD000800,CUST01429,Jaipur,Other,25-30,Organic Search,No,2024-10-02,Cat Treats - Tuna,Pet Care,249,1,249,5,No,2024-10,2024-04,6
ORD005143,CUST00833,Hyderabad,Male,18-24,Organic Search,No,2024-10-02,Protein Bar - Peanut Butter,Nutrition,180,1,180,0,No,2024-10,2024-10,0
ORD003253,CUST02721,Mumbai,Female,25-30,Google Ad,No,2024-10-02,Protein Bar - Peanut Butter,Nutrition,180,3,540,10,No,2024-10,2023-04,18
ORD000204,CUST02280,Lucknow,Male,31-35,Influencer,No,2024-10-02,Peanut Butter - Crunchy,Nutrition,349,1,349,10,No,2024-10,2024-10,0
ORD000437,CUST02923,Pune,Female,25-30,Instagram Ad,No,2024-10-02,Moisturiser SPF 50,Skincare,499,1,499,0,No,2024-10,2024-01,9
ORD002309,CUST00211,Hyderabad,Female,18-24,Instagram Ad,No,2024-10-02,Vitamin C Serum,Skincare,599,2,1198,5,No,2024-10,2023-07,15
ORD007454,CUST00941,Hyderabad,Other,18-24,Google Ad,No,2024-10-02,Moisturiser SPF 50,Skincare,499,1,499,0,No,2024-10,2023-04,18
ORD007240,CUST01154,Mumbai,Male,25-30,Instagram Ad,No,2024-10-02,Muesli - No Added Sugar,Nutrition,299,1,299,10,No,2024-10,2023-07,15
ORD005591,CUST00968,Mumbai,Male,31-35,Google Ad,Yes,2024-10-02,Vitamin C Serum,Skincare,599,3,1797,0,No,2024-10,2023-01,21
ORD006763,CUST01051,Mumbai,Other,36-45,Instagram Ad,No,2024-10-03,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2024-10,2023-01,21
ORD001415,CUST00609,Delhi,Other,45+,Influencer,No,2024-10-03,Sanitary Pads - Regular,Wellness,199,1,199,5,No,2024-10,2024-10,0
ORD005151,CUST00859,Bangalore,Other,31-35,Organic Search,No,2024-10-03,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2024-10,2023-05,17
ORD002787,CUST00844,Hyderabad,Male,18-24,Referral,No,2024-10-03,Vitamin C Serum,Skincare,599,1,599,0,No,2024-10,2023-08,14
ORD007921,CUST00189,Delhi,Female,31-35,Instagram Ad,No,2024-10-03,Protein Bar - Peanut Butter,Nutrition,180,2,360,0,No,2024-10,2023-11,11
ORD003319,CUST00812,Mumbai,Female,31-35,Google Ad,No,2024-10-03,Dog Food - Chicken 1kg,Pet Care,599,1,599,0,No,2024-10,2023-05,17
ORD002242,CUST01726,Mumbai,Female,18-24,Instagram Ad,No,2024-10-03,Muesli - No Added Sugar,Nutrition,299,1,299,5,No,2024-10,2023-07,15
ORD004607,CUST00229,Bangalore,Other,31-35,Google Ad,No,2024-10-03,Vitamin C Serum,Skincare,599,2,1198,0,No,2024-10,2024-10,0
ORD003653,CUST00862,Pune,Male,45+,Referral,No,2024-10-03,Moisturiser SPF 50,Skincare,499,1,499,0,No,2024-10,2023-09,13
ORD004069,CUST01872,Hyderabad,Other,25-30,Google Ad,No,2024-10-03,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2024-10,2023-05,17
ORD004073,CUST01873,Chennai,Female,25-30,Instagram Ad,No,2024-10-03,Dog Food - Chicken 1kg,Pet Care,599,2,1198,10,No,2024-10,2023-01,21
ORD005864,CUST02310,Mumbai,Male,18-24,Google Ad,No,2024-10-03,Muesli - No Added Sugar,Nutrition,299,1,299,0,No,2024-10,2024-09,1
ORD004091,CUST02277,Delhi,Female,18-24,Instagram Ad,No,2024-10-03,Dog Food - Chicken 1kg,Pet Care,599,2,1198,5,No,2024-10,2024-10,0
ORD007602,CUST01830,Pune,Female,18-24,Google Ad,No,2024-10-03,Protein Bar - Dark Chocolate,Nutrition,180,1,180,0,No,2024-10,2024-05,5
ORD007912,CUST01623,Hyderabad,Other,25-30,Organic Search,No,2024-10-03,Sanitary Pads - Regular,Wellness,199,1,199,0,No,2024-10,2023-06,16
ORD007863,CUST02118,Mumbai,Other,25-30,Instagram Ad,No,2024-10-03,Muesli - No Added Sugar,Nutrition,299,2,598,0,No,2024-10,2024-03,7
ORD001772,CUST02859,Bangalore,Other,45+,Referral,No,2024-10-03,Vitamin C Serum,Skincare,599,2,1198,5,No,2024-10,2023-12,10
ORD004429,CUST02464,Pune,Female,18-24,Referral,No,2024-10-03,Shampoo - Anti Dandruff,Haircare,349,1,349,5,No,2024-10,2023-02,20
